translatedText,word,emotion,emotion-intensity-score
firgita,frightened,surprise,0.867
abin mamaki,surprising,surprise,0.867
mamaki,surprised,surprise,0.867
mai ban sha'awa,thrilling,surprise,0.859
fita waje,outburst,surprise,0.859
mu'ujiza,miracle,surprise,0.859
fashewa,blast,surprise,0.852
ƙararrawa,alarm,surprise,0.852
abin mamaki,astonishingly,surprise,0.852
jolt,jolt,surprise,0.844
girgiza,shock,surprise,0.844
tsawa,thunderstruck,surprise,0.844
bala'i,catastrophe,surprise,0.836
dazzle,dazzle,surprise,0.836
bang,bang,surprise,0.836
tsorata,fright,surprise,0.836
ba zato ba tsammani,unexpectedly,surprise,0.836
kwatsam,suddenly,surprise,0.828
rudani,bewilderment,surprise,0.828
gaggawa,emergency,surprise,0.828
abin mamaki,startling,surprise,0.828
mamaki,stunned,surprise,0.82
mamaki,astound,surprise,0.82
bala'i,disaster,surprise,0.812
jackpot,jackpot,surprise,0.812
girgizar ƙasa,earthquake,surprise,0.812
mamaki,aghast,surprise,0.805
ƙarshe,climax,surprise,0.805
mamaki,astonishment,surprise,0.805
mamaki,astonish,surprise,0.805
tsorata,scare,surprise,0.797
mamaki,awestruck,surprise,0.797
ihu,exclaim,surprise,0.789
bam,bomb,surprise,0.789
fashe,erupt,surprise,0.789
mamaki,amazement,surprise,0.781
firgita,alarming,surprise,0.773
fashe,detonate,surprise,0.773
kai hari,raid,surprise,0.773
mamayewa,invade,surprise,0.773
mu'ujiza,miraculous,surprise,0.773
sacewa,abduction,surprise,0.773
sacewa,kidnap,surprise,0.766
malami,stupefy,surprise,0.758
mai zurfi,dumfound,surprise,0.758
maras tabbas,unpredictable,surprise,0.758
rinjaye,overwhelming,surprise,0.758
m,outrageous,surprise,0.75
m,erratic,surprise,0.75
hatsari,accident,surprise,0.75
wanda ba a iya misaltawa,unimaginable,surprise,0.75
tsoro,horror,surprise,0.742
blitz,blitz,surprise,0.742
rushewa,wreck,surprise,0.742
rudewa,bewilder,surprise,0.742
petirit,petrify,surprise,0.742
yanka,slaughter,surprise,0.742
karkace,flinch,surprise,0.742
mamaki,amaze,surprise,0.742
gamsuwa,stupefaction,surprise,0.734
m,frenetic,surprise,0.734
m,frantic,surprise,0.734
karo,crash,surprise,0.734
tashin hankali,excitement,surprise,0.734
rudani,riotous,surprise,0.727
kuka,outcry,surprise,0.727
ya ɓace,vanished,surprise,0.727
bugun wata,moonstruck,surprise,0.727
kwatsam,sudden,surprise,0.727
mamaki,amazedness,surprise,0.719
ihu,scream,surprise,0.719
kururuwa,shriek,surprise,0.719
sabotage,sabotage,surprise,0.719
ba tsammani,unanticipated,surprise,0.719
numfashi,breathless,surprise,0.719
rudani,bewildered,surprise,0.719
tsoro,awe,surprise,0.719
kisan kai,manslaughter,surprise,0.719
fashewa,rupture,surprise,0.719
busa,gasp,surprise,0.711
harbi,shot,surprise,0.711
wanda ba a iya sarrafa shi,uncontrollable,surprise,0.711
mamaki,stun,surprise,0.711
m,unexpected,surprise,0.711
wutar lantarki,electrify,surprise,0.711
ambaliyar ruwa,avalanche,surprise,0.711
slam,slam,surprise,0.703
wanda ba a zata ba,unforeseen,surprise,0.703
shakku,suspense,surprise,0.703
kwatsam,abrupt,surprise,0.703
mai kutsawa,intruder,surprise,0.703
tiyata,surge,surprise,0.703
barna,devastation,surprise,0.703
wanda ba a taba ganin irin sa ba,unprecedented,surprise,0.695
gaggawa,urgent,surprise,0.695
burge,excite,surprise,0.695
soka,stab,surprise,0.695
rashin ƙarfi,volatility,surprise,0.695
ihu,yell,surprise,0.695
yajin aiki,strike,surprise,0.695
dumfounder,dumfounder,surprise,0.695
tashin hankali,disturbance,surprise,0.688
m,incredible,surprise,0.688
m,spectacular,surprise,0.688
kashe -kashe,carnage,surprise,0.688
rashin kulawa,recklessness,surprise,0.68
m,monstrous,surprise,0.68
burgewa,thrill,surprise,0.68
kururuwa,clamor,surprise,0.68
mari,slap,surprise,0.68
wanda ba a iya misaltawa,inexplicable,surprise,0.672
kama,captivate,surprise,0.672
m,striking,surprise,0.672
'yan ta'adda,terrorist,surprise,0.672
bisa kuskure,accidentally,surprise,0.672
farin ciki,exhilaration,surprise,0.672
mai ban sha'awa,exciting,surprise,0.672
mai haɗari,accidental,surprise,0.672
juyin juya hali,revolution,surprise,0.664
m,freakish,surprise,0.664
topple,topple,surprise,0.664
dire,dire,surprise,0.664
aman wuta,volcano,surprise,0.664
zubar da jini,bloodshed,surprise,0.656
zamewa,sneak,surprise,0.656
wanda ba a iya magana,unspeakable,surprise,0.656
tawaye,revolt,surprise,0.656
mai ƙonawa,incendiary,surprise,0.656
ba a sani ba,unsuspecting,surprise,0.648
kai hari,attacking,surprise,0.648
wanda ba a yi niyya ba,unintended,surprise,0.648
harshe,spellbound,surprise,0.648
abin mamaki,amazingly,surprise,0.648
guguwa,cyclone,surprise,0.648
rushewa,disruption,surprise,0.648
annoba,epidemic,surprise,0.648
tashin hankali,violent,surprise,0.648
tawaye,mutiny,surprise,0.648
wutar daji,wildfire,surprise,0.641
mara misaltuwa,indescribable,surprise,0.641
screech,screech,surprise,0.641
tashin hankali,tumult,surprise,0.641
sha'awa,enthusiasm,surprise,0.641
ihu,shout,surprise,0.641
ingantawa,improvisation,surprise,0.641
zumudi,excitation,surprise,0.641
agaji,agape,surprise,0.633
anomaly,anomaly,surprise,0.633
rashin tabbas,uncertain,surprise,0.633
ha'inci,treachery,surprise,0.633
gaba,gape,surprise,0.633
bayyanar,apparition,surprise,0.633
presto,presto,surprise,0.633
ganima,plunder,surprise,0.633
dabara,trick,surprise,0.625
damuwa,distress,surprise,0.625
mamaki,wonderment,surprise,0.625
mai kisan kai,murderous,surprise,0.625
yanka,slaughtering,surprise,0.625
guguwa,tempest,surprise,0.625
gaggawa,urgency,surprise,0.625
bokanci,sorcery,surprise,0.625
asiri,mystery,surprise,0.625
m,excited,surprise,0.625
wanda ba a iya misaltawa,inimaginable,surprise,0.617
wasa,prank,surprise,0.617
m,intense,surprise,0.617
kisan kai,murder,surprise,0.617
sauri,quickness,surprise,0.617
bace,vanish,surprise,0.617
wayo,trickery,surprise,0.617
mai kutsawa,intrusive,surprise,0.617
fesawa,splash,surprise,0.609
farfashe,shatter,surprise,0.609
sihiri,magical,surprise,0.609
m,unstable,surprise,0.609
makure,strangle,surprise,0.609
barawo,thief,surprise,0.609
juyin mulki,coup,surprise,0.609
rufe idanu,blindfold,surprise,0.609
magance,tackle,surprise,0.602
jubili,jubilee,surprise,0.602
m,inconceivable,surprise,0.602
cin amana,betray,surprise,0.602
ambaliya,deluge,surprise,0.602
kai hari,assail,surprise,0.602
rashin hankali,stupor,surprise,0.602
sabawa,defy,surprise,0.602
walƙiya,lightning,surprise,0.594
girman kai,monstrosity,surprise,0.594
m,stupendous,surprise,0.594
rawar jiki,shrill,surprise,0.594
faɗakarwa,alerts,surprise,0.594
mishap,mishap,surprise,0.594
yaudara,deceit,surprise,0.586
m,mysterious,surprise,0.586
kari,bonus,surprise,0.586
daji,wild,surprise,0.586
ban mamaki,wondrous,surprise,0.586
bazuwar,randomly,surprise,0.586
rami,pitfall,surprise,0.586
aljanu,uncanny,surprise,0.586
farin ciki,jubilant,surprise,0.578
kumbura,fluke,surprise,0.578
godiya,godsend,surprise,0.578
lantarki,electric,surprise,0.578
mutuwa,death,surprise,0.578
raving,raving,surprise,0.578
ban mamaki,oddity,surprise,0.578
murna,rejoicing,surprise,0.578
m,bizarre,surprise,0.578
girgiza,stagger,surprise,0.578
wanda bai kai ba,premature,surprise,0.578
fansa,revenge,surprise,0.57
tsauri,dynamic,surprise,0.57
damuwa,dismay,surprise,0.57
m,nefarious,surprise,0.562
fallasa,uncover,surprise,0.562
sake bayyana,reappear,surprise,0.562
sakamako,reward,surprise,0.562
farin ciki,ecstatic,surprise,0.562
m,fascinate,surprise,0.562
jajirce,jerk,surprise,0.562
crescendo,crescendo,surprise,0.555
kumburi,whim,surprise,0.555
conjure,conjure,surprise,0.555
thaumaturgy,thaumaturgy,surprise,0.555
zani,zany,surprise,0.555
ceto,rescue,surprise,0.547
jarumtaka,heroism,surprise,0.547
hana,thwart,surprise,0.547
daze,daze,surprise,0.547
rarity,rarity,surprise,0.547
tantalizing,tantalizing,surprise,0.547
mara tsari,unbridled,surprise,0.547
mai nasara,winner,surprise,0.547
fitar maniyyi,ejaculation,surprise,0.547
haskaka,illuminate,surprise,0.547
cin zarafi,violation,surprise,0.539
m,lucky,surprise,0.539
mamaki,marvel,surprise,0.539
naushi,punch,surprise,0.539
zagi,insult,surprise,0.539
bikin,celebration,surprise,0.539
gaisuwa,cheer,surprise,0.539
katsewa,interrupt,surprise,0.539
lunge,lunge,surprise,0.539
mafarki,illusion,surprise,0.539
cin amanar kasa,treason,surprise,0.539
abin mamaki,sensation,surprise,0.531
snag,snag,surprise,0.531
cikin tsoro,fearfully,surprise,0.531
boye,concealed,surprise,0.531
barkwanci,jest,surprise,0.531
banger,banger,surprise,0.531
cin mutunci,affront,surprise,0.531
gaba,veer,surprise,0.523
wanda aka zalunta,victimized,surprise,0.523
watsi,abandonment,surprise,0.523
'yantarwa,liberate,surprise,0.523
mai girma,majestic,surprise,0.523
yi murna,rejoice,surprise,0.523
gaggawa,immediacy,surprise,0.523
kunama,scorpion,surprise,0.523
mamaki,wonder,surprise,0.523
inganta,improvise,surprise,0.523
ba a gano ba,undiscovered,surprise,0.523
kuka,howl,surprise,0.516
dama,chance,surprise,0.516
sata,stealthily,surprise,0.516
tsutsa,tickle,surprise,0.516
yelp,yelp,surprise,0.516
pop,pop,surprise,0.508
da gangan,unintentionally,surprise,0.508
karkata,swerve,surprise,0.508
wuce gona da iri,transcendence,surprise,0.508
garish,garish,surprise,0.508
sa'a,luck,surprise,0.508
m,magnificent,surprise,0.508
rave,rave,surprise,0.508
reflex,reflex,surprise,0.508
mai kisan kai,slayer,surprise,0.5
na batsa,erotic,surprise,0.5
m,marvelous,surprise,0.5
suma,fainting,surprise,0.5
wahala,pang,surprise,0.5
rashin tarbiyya,misbehavior,surprise,0.5
m,infrequent,surprise,0.5
kunya,embarrassment,surprise,0.5
shagala,diversion,surprise,0.5
jijjiga,alertness,surprise,0.5
mai rai,enliven,surprise,0.5
abin mamaki,remarkable,surprise,0.5
jarumi,heroic,surprise,0.5
yaudara,decoy,surprise,0.492
girma,greatness,surprise,0.492
ƙaho,trump,surprise,0.492
mara magana,unutterable,surprise,0.492
nab,nab,surprise,0.492
chimera,chimera,surprise,0.492
infarct,infarct,surprise,0.492
sake kamanni,camouflage,surprise,0.492
exigent,exigent,surprise,0.492
ranar haihuwa,birthday,surprise,0.492
m,variable,surprise,0.484
girma,horde,surprise,0.484
aljannu,daemon,surprise,0.484
himma,zeal,surprise,0.484
rashin sanin yakamata,underestimate,surprise,0.484
ban sha'awa,fanfare,surprise,0.484
mai sihiri,magician,surprise,0.484
wanda ba a iya kwatantawa ba,inexpressible,surprise,0.484
tsinke,prick,surprise,0.484
son sani,curiosity,surprise,0.484
arziki,fortune,surprise,0.477
chicane,chicane,surprise,0.477
yan tawaye,subversive,surprise,0.477
aukuwa,incident,surprise,0.477
gawk,gawk,surprise,0.477
mai ban tsoro,dreadfully,surprise,0.477
atishawa,sneeze,surprise,0.477
marasa tsaro,unguarded,surprise,0.477
haske,illumination,surprise,0.477
m,strange,surprise,0.477
leery,leery,surprise,0.469
juyawa,reversal,surprise,0.469
m,rapid,surprise,0.469
mayen,wizard,surprise,0.469
prowl,prowl,surprise,0.469
daidaituwa,coincidence,surprise,0.461
karya,break,surprise,0.461
abin dariya,hilarious,surprise,0.461
subito,subito,surprise,0.461
daban,divergent,surprise,0.461
zamewa,slip,surprise,0.461
wahala,ordeal,surprise,0.453
raffle,raffle,surprise,0.453
ikirari,confession,surprise,0.453
cin nasara,winning,surprise,0.453
yaudara,hoax,surprise,0.453
ban mamaki,wonderful,surprise,0.453
evanescence,evanescence,surprise,0.453
wuce kima,overestimate,surprise,0.453
m,merriment,surprise,0.453
dariya,laughter,surprise,0.445
tsafi,stound,surprise,0.445
mai goyon baya,enthusiast,surprise,0.445
m,splendid,surprise,0.445
caca,gambling,surprise,0.445
ta yiwu,perchance,surprise,0.445
feat,feat,surprise,0.445
yayi kyau,excel,surprise,0.445
na musamman,unique,surprise,0.438
m,senseless,surprise,0.438
ba da gangan ba,unintentional,surprise,0.438
ƙawa,splendor,surprise,0.438
m,changeable,surprise,0.438
fyaɗe,rapt,surprise,0.438
haske,brighten,surprise,0.438
sha'awa,fascination,surprise,0.43
makirci,intrigue,surprise,0.43
fiesta,fiesta,surprise,0.43
tsoro,trepidation,surprise,0.43
farin ciki,delighted,surprise,0.43
karar,lawsuit,surprise,0.43
kyauta,gift,surprise,0.43
mai sata,stealthy,surprise,0.43
sata,stealth,surprise,0.422
sihiri,enchant,surprise,0.422
asali,originality,surprise,0.422
tatsuniya,riddle,surprise,0.422
mai sauri,quicksilver,surprise,0.422
hukunci,judgment,surprise,0.422
'yanci,liberation,surprise,0.414
syncope,syncope,surprise,0.414
gwaji,experiment,surprise,0.414
m,elusive,surprise,0.414
ƙarya,perjury,surprise,0.414
gaskiya,veracity,surprise,0.414
shege,illegitimate,surprise,0.414
ruhohi,spirits,surprise,0.414
lallashi,allure,surprise,0.406
tafi,applause,surprise,0.406
fareti,parade,surprise,0.406
ɗan caca,gambler,surprise,0.406
yi wahayi zuwa,inspired,surprise,0.406
kafa,fete,surprise,0.406
m,eager,surprise,0.406
yarima,princely,surprise,0.398
saki,divorce,surprise,0.398
tsammani,guess,surprise,0.398
sirri,secrecy,surprise,0.398
burlesque,burlesque,surprise,0.398
na gaisuwa,cheerful,surprise,0.391
rashin kwanciyar hankali,incontinence,surprise,0.391
fifiko,supremacy,surprise,0.391
peri,peri,surprise,0.391
buri,aspiration,surprise,0.391
hermaphrodite,hermaphrodite,surprise,0.391
Ci,score,surprise,0.383
kambi,crowning,surprise,0.383
abin yabo,praiseworthy,surprise,0.383
rasa,lose,surprise,0.383
buk,buck,surprise,0.383
gado,inheritance,surprise,0.383
gawa,cadaver,surprise,0.383
yi nasara,succeed,surprise,0.375
kafewa,camouflaged,surprise,0.375
ci gaba,advance,surprise,0.375
sufi,mystic,surprise,0.375
frisky,frisky,surprise,0.375
yabo,compliment,surprise,0.375
gulp,gulp,surprise,0.375
bege,hope,surprise,0.367
hakowa,excavation,surprise,0.367
walƙiya,sparkle,surprise,0.367
joker,joker,surprise,0.367
sha'awa,sensual,surprise,0.367
nishaɗi,entertainment,surprise,0.359
ji,feeling,surprise,0.359
jinkirtawa,postponement,surprise,0.352
gyara,modify,surprise,0.352
lambar yabo,award,surprise,0.352
albarka,blessings,surprise,0.352
wawa,clown,surprise,0.352
sabon shiga,newcomer,surprise,0.352
obit,obit,surprise,0.352
jarumi,hero,surprise,0.344
fara,start,surprise,0.344
ƙwarewa,proficiency,surprise,0.344
ɗaukaka,glorify,surprise,0.344
shahararre,celebrity,surprise,0.344
mafi girma,highest,surprise,0.344
abin mamaki,wonderfully,surprise,0.344
sake farfadowa,rekindle,surprise,0.336
rushewa,dissolution,surprise,0.336
abin tunawa,memorable,surprise,0.336
murmushi,grin,surprise,0.336
kyakkyawan fata,optimism,surprise,0.336
prodigious,prodigious,surprise,0.336
tsarkake,sanctify,surprise,0.336
rashin nasara,unbeaten,surprise,0.336
yayi gargadi,warned,surprise,0.336
sha'awa,admiration,surprise,0.328
hauhawar jini,hypertrophy,surprise,0.328
gabatar,present,surprise,0.32
mala'ika,angel,surprise,0.32
hap,hap,surprise,0.32
jarrabawa,examination,surprise,0.32
kama,catch,surprise,0.32
'yanci,liberty,surprise,0.312
puma,puma,surprise,0.312
bi da,treat,surprise,0.312
kwarkwasa,flirt,surprise,0.312
m,inaffable,surprise,0.312
scrimmage,scrimmage,surprise,0.312
lokaci -lokaci,occasional,surprise,0.312
sumbata,kiss,surprise,0.312
rungumi,embrace,surprise,0.312
sallama,dismissal,surprise,0.312
waliyyi,saint,surprise,0.312
karimci,generosity,surprise,0.305
kamala,perfection,surprise,0.305
tsarkaka,saintly,surprise,0.305
gamsarwa,gratify,surprise,0.305
sally,sally,surprise,0.305
ya fi girma,larger,surprise,0.297
daban,differently,surprise,0.297
m,favorable,surprise,0.297
palpable,palpable,surprise,0.297
a ƙarshe,finally,surprise,0.297
polarity,polarity,surprise,0.297
bikin,ceremony,surprise,0.297
yi gargaɗi,warn,surprise,0.297
gayyata,inviting,surprise,0.289
gaisuwa,greeting,surprise,0.289
soyayya,romance,surprise,0.289
lambar yabo,medal,surprise,0.289
tafiya,trip,surprise,0.281
murabus,resignation,surprise,0.281
yabo,accolade,surprise,0.281
aiki,labor,surprise,0.281
m,candid,surprise,0.281
kallo,stare,surprise,0.273
somatic,somatic,surprise,0.266
nutse,immerse,surprise,0.266
m,playful,surprise,0.266
rashin kunya,insolvency,surprise,0.266
rama,compensate,surprise,0.266
haske,glimmer,surprise,0.266
yaba,admire,surprise,0.266
gayyato,invite,surprise,0.266
kwaikwayo,mimicry,surprise,0.266
biki,festival,surprise,0.266
dariya,laugh,surprise,0.258
dariya,chuckle,surprise,0.258
hasashe,hypothesis,surprise,0.258
karba,receiving,surprise,0.258
dacewa,complement,surprise,0.258
gudun amarci,honeymoon,surprise,0.25
aure,marry,surprise,0.242
wasan opera,opera,surprise,0.242
m,pleasant,surprise,0.242
'yancin kai,independence,surprise,0.242
tsarki,holiness,surprise,0.234
mai bege,hopeful,surprise,0.234
kima,assessment,surprise,0.234
rhythmical,rhythmical,surprise,0.234
ganima,trophy,surprise,0.234
bar,leave,surprise,0.234
waƙa,chant,surprise,0.234
yarjejeniyar,deal,surprise,0.227
takarda,placard,surprise,0.227
jerin gwano,procession,surprise,0.227
kauna,cherish,surprise,0.219
mai kyau,good,surprise,0.219
cin kasuwa,shopping,surprise,0.219
m,musical,surprise,0.219
harsashi,shell,surprise,0.211
sauƙaƙe,simplify,surprise,0.211
wayewar gari,dawn,surprise,0.211
mai dadi,sweet,surprise,0.203
tsarki,purity,surprise,0.203
dabi'u,morals,surprise,0.203
kudi,money,surprise,0.203
rushe,nullify,surprise,0.203
mai kiyayewa,preservative,surprise,0.195
wanda bai cika ba,unfulfilled,surprise,0.195
mai daraja,precious,surprise,0.195
agaji,humanitarian,surprise,0.195
aiki tare,synchronize,surprise,0.195
kebantacce,singularly,surprise,0.188
wajibi,obliging,surprise,0.188
yi addu'a,pray,surprise,0.18
kyakkyawa,lovely,surprise,0.18
kammala karatu,graduation,surprise,0.18
hango,foresee,surprise,0.18
matasa,youth,surprise,0.172
fasaha,art,surprise,0.172
baki,mouth,surprise,0.172
rana,sun,surprise,0.172
ƙishirwa,thirst,surprise,0.172
alheri,goodness,surprise,0.164
latent,latent,surprise,0.156
jinkiri,overdue,surprise,0.156
visor,visor,surprise,0.156
aikatawa,practiced,surprise,0.156
manufa,destination,surprise,0.148
m,loyal,surprise,0.148
jira,expect,surprise,0.148
mara waya,wireless,surprise,0.148
kirim,cream,surprise,0.141
faɗi,quote,surprise,0.141
jariri,infant,surprise,0.141
ja ruwa,slush,surprise,0.141
filin wasa,playground,surprise,0.133
kungiya,organization,surprise,0.125
koyar,teach,surprise,0.125
jefa ƙuri'a,vote,surprise,0.125
dabbar dolphin,dolphin,surprise,0.117
nauyi,weight,surprise,0.117
murmushi,smile,surprise,0.117
kebul,cable,surprise,0.109
'yar'uwa,sisterhood,surprise,0.109
rana,sunny,surprise,0.102
kwari,steady,surprise,0.094
zaman lafiya,peaceful,surprise,0.086
wurin dima jiki,spa,surprise,0.086
dama,leisure,surprise,0.086
wasan kwaikwayo,picnic,surprise,0.078
itace,tree,surprise,0.078
tsutsa,worm,surprise,0.055
gaskiya,truthfulness,trust,0.906
amintacce,trusted,trust,0.883
amintacce,trustworthy,trust,0.867
gaskiya,truth,trust,0.844
girmamawa,honor,trust,0.844
gaskiya,honest,trust,0.844
gaskiya,honesty,trust,0.844
dogara,trusting,trust,0.836
mai gaskiya,truthful,trust,0.836
yan'uwantaka,brotherhood,trust,0.82
ba da amana,entrust,trust,0.812
dogara,credibility,trust,0.805
mutunci,integrity,trust,0.805
mai daraja,honorable,trust,0.805
aminci,loyalty,trust,0.805
aikata,committed,trust,0.805
dogara,trust,trust,0.805
m,faithful,trust,0.797
masu gaskiya,sincere,trust,0.797
gaskiya,true,trust,0.789
haɗin gwiwa,partnership,trust,0.789
alhakin,responsible,trust,0.789
hikima,wisdom,trust,0.789
tabbatarwa,verification,trust,0.781
hadin kai,cooperative,trust,0.781
alwashi,vow,trust,0.781
rantsuwa,oath,trust,0.781
abin dogara,credible,trust,0.773
mai daraja,respectable,trust,0.773
alkawari,promise,trust,0.773
tabbatar,verified,trust,0.773
jarumi,hero,trust,0.773
'yar'uwa,sisterhood,trust,0.773
m,qualified,trust,0.766
mutunta,respected,trust,0.766
gaskatawa,authentication,trust,0.766
tausayi,compassion,trust,0.759
kiyayewa,safekeeping,trust,0.758
soyayya,love,trust,0.758
amintattu,trusts,trust,0.758
halin kirki,moral,trust,0.758
mai daraja,reputable,trust,0.758
aminci,reliability,trust,0.758
yarda,approval,trust,0.758
m,loyal,trust,0.75
iyawa,competence,trust,0.75
aboki,companion,trust,0.75
abokin tarayya,ally,trust,0.75
girmamawa,respect,trust,0.75
nasiha,advised,trust,0.75
tsare,safeguard,trust,0.75
sahihi,authentic,trust,0.75
na gaske,genuine,trust,0.75
aboki,friend,trust,0.75
barga,stable,trust,0.75
abota,friendships,trust,0.75
girmamawa,respects,trust,0.742
lafiya,wholesome,trust,0.742
bangaskiya,faith,trust,0.742
tabbatar,proven,trust,0.742
'yanci,freedom,trust,0.742
yarda,accepting,trust,0.742
haɗin kai,unification,trust,0.734
tabbatarwa,confirmation,trust,0.734
karewa,protecting,trust,0.734
m,admirable,trust,0.734
tabbatarwa,reassurance,trust,0.734
mai zuciya,heartfelt,trust,0.734
mai goyon baya,supporter,trust,0.734
m,respectful,trust,0.734
amintacce,trustee,trust,0.734
abota,friendship,trust,0.727
gaskiya,fact,trust,0.727
sirri,confidentially,trust,0.727
imani,believing,trust,0.727
m,confident,trust,0.727
takardun shaida,credential,trust,0.727
abokan tarayya,partners,trust,0.727
yarjejeniya,agreement,trust,0.727
ƙawance,alliance,trust,0.727
kyau,excellence,trust,0.727
daidaito,equality,trust,0.727
gaskata,authenticate,trust,0.719
hankali,intelligence,trust,0.719
nagarta,virtue,trust,0.719
girmama,honored,trust,0.719
kusanci,closeness,trust,0.719
dangi,kindred,trust,0.719
nagarta,virtuous,trust,0.719
biyayya,allegiance,trust,0.711
sadaukarwa,dedication,trust,0.711
hadin kai,cooperating,trust,0.711
hadin kai,cooperation,trust,0.711
ƙuduri,determination,trust,0.711
kai tsaye,straightforward,trust,0.711
daidaito,consistency,trust,0.711
mai daraja,creditable,trust,0.711
sadaka,charitable,trust,0.711
garanti,guarantee,trust,0.711
adalci,justice,trust,0.711
halin kirki,morality,trust,0.703
yaba,admire,trust,0.703
uwa,motherhood,trust,0.703
rikon amana,guardianship,trust,0.703
sha'awa,admiration,trust,0.703
tabbaci,assurance,trust,0.703
girmamawa,reverence,trust,0.703
hujja,proof,trust,0.703
mai jagoranci,mentor,trust,0.703
marar laifi,innocent,trust,0.703
sada zumunci,friendliness,trust,0.703
abin dogara,reliable,trust,0.703
renon,nurture,trust,0.703
shirya,prepared,trust,0.703
kare,protected,trust,0.703
Wuri Mai Tsarki,sanctuary,trust,0.703
uwa,mother,trust,0.703
cika,fulfilled,trust,0.703
aure,marriage,trust,0.695
mai tausayi,compassionate,trust,0.695
bokan,certified,trust,0.695
gwaninta,skillful,trust,0.695
haɗin kai,united,trust,0.695
yarda,approving,trust,0.695
masanin kimiyya,scientist,trust,0.695
yarda,agreeable,trust,0.695
kawance,allied,trust,0.695
mai gadi,bodyguard,trust,0.695
ƙarfin hali,courage,trust,0.695
dabi'u,morals,trust,0.695
yarjejeniya,pact,trust,0.695
da lissafi,accountable,trust,0.695
agaji,humanitarian,trust,0.695
mai kula,guardian,trust,0.695
marar lalacewa,indestructible,trust,0.695
shiriya,guidance,trust,0.688
mai gaskiya,justifiable,trust,0.688
daraja,esteem,trust,0.688
m,competent,trust,0.688
jarumi,valor,trust,0.688
amintacce,secure,trust,0.688
mai ba da shawara,adviser,trust,0.688
bil'adama,humanity,trust,0.688
kamala,perfection,trust,0.688
auren mace daya,monogamy,trust,0.688
sahihanci,authenticity,trust,0.688
yi .mãni,believed,trust,0.688
jingina,pledge,trust,0.688
fahimta,understanding,trust,0.688
ƙarfi,solidity,trust,0.688
alheri,goodness,trust,0.68
diflomasiyya,diplomatic,trust,0.68
gwaninta,expertise,trust,0.68
tabbatar,confirmed,trust,0.68
amince,confide,trust,0.68
bege,hope,trust,0.68
sirri,confidential,trust,0.68
mafi ƙarfi,strongest,trust,0.68
ƙwararre,professional,trust,0.68
kakan,grandfather,trust,0.68
abin yabo,commendable,trust,0.68
baya rabuwa,indivisible,trust,0.68
yarda,approve,trust,0.68
saba,familiarity,trust,0.68
himma,diligence,trust,0.68
mai tawali'u,humble,trust,0.68
shugaba,leader,trust,0.68
yarda,agreeing,trust,0.68
tabbatar,affirm,trust,0.68
dattawa,elders,trust,0.68
jami'in,official,trust,0.68
majiɓinci,protector,trust,0.68
yi wahayi zuwa,inspire,trust,0.68
yarda,acceptance,trust,0.68
ba da shawara,advocacy,trust,0.68
tsarkake,sanctify,trust,0.672
marasa laifi,faultless,trust,0.672
haɗin kai,cohesive,trust,0.672
Encyclopedia,encyclopedia,trust,0.672
gwaninta,mastery,trust,0.672
yarda,accepted,trust,0.672
waraka,healing,trust,0.672
mutunci,dignity,trust,0.672
mara yankewa,unwavering,trust,0.672
lafiya,safe,trust,0.672
mai hankali,intelligent,trust,0.672
yi imani,believes,trust,0.672
kyautatawa,benevolence,trust,0.672
yarda,accredited,trust,0.672
alkawari,covenant,trust,0.672
cikin jituwa,harmoniously,trust,0.672
mai ba da shawara,advocate,trust,0.664
tawagar,team,trust,0.664
iko,authority,trust,0.664
cikawa,fulfillment,trust,0.664
goyon baya,supporting,trust,0.664
tabbatacce,affirmatively,trust,0.664
shaida,attestation,trust,0.664
m,proficient,trust,0.664
almajiri,disciple,trust,0.664
m,impeccable,trust,0.664
hisabi,accountability,trust,0.664
jakadiya,ambassador,trust,0.664
dogaro,reliance,trust,0.664
sadarwa,communicate,trust,0.664
gwani,expert,trust,0.664
cancanta,merit,trust,0.664
jarumi,heroic,trust,0.664
na ruhaniya,spiritual,trust,0.664
yarda,accept,trust,0.664
gwani,specialist,trust,0.664
littafin jagora,guidebook,trust,0.664
ƙarfafawa,strengthening,trust,0.661
shawara,counsel,trust,0.656
m,favorable,trust,0.656
ƙwarewa,proficiency,trust,0.656
m,steadfast,trust,0.656
tsarki,holiness,trust,0.656
kimiyya,scientific,trust,0.656
garanti,warranty,trust,0.656
gaskiya,facts,trust,0.656
daidaito,constancy,trust,0.656
tsari,structure,trust,0.656
saba,familiar,trust,0.656
dattijo,elder,trust,0.656
cimma,achieve,trust,0.656
dangantaka,relationship,trust,0.656
m,excellent,trust,0.656
mutum,gentleman,trust,0.656
ƙarfi,strength,trust,0.656
goyon baya,supports,trust,0.656
kare,defended,trust,0.656
yarda,agreed,trust,0.648
jarumtaka,heroism,trust,0.648
wahayi,inspiration,trust,0.648
mai daraja,noble,trust,0.648
aboki,comrade,trust,0.648
aure,matrimony,trust,0.648
mai ba da shawara,counselor,trust,0.648
tabbas,assuredly,trust,0.648
dogara,rely,trust,0.648
hadin kai,solidarity,trust,0.648
yarda,accepts,trust,0.648
abin ƙauna,lovable,trust,0.648
shawara,advisable,trust,0.648
zaman lafiya,peaceful,trust,0.648
mai ilimi,academic,trust,0.648
