translatedText,word,emotion,emotion-intensity-score
gbajie,break,surprise,0.461
dị egwu,hilarious,surprise,0.461
subito,subito,surprise,0.461
dị iche,divergent,surprise,0.461
ileghara,slip,surprise,0.461
ahuhu,ordeal,surprise,0.453
raffle,raffle,surprise,0.453
nkwupụta,confession,surprise,0.453
na -emeri,winning,surprise,0.453
ụgha,hoax,surprise,0.453
magburu onwe ya,wonderful,surprise,0.453
evanescence,evanescence,surprise,0.453
dị oke egwu,overestimate,surprise,0.453
na -atọ ụtọ,merriment,surprise,0.453
ochi,laughter,surprise,0.445
stound,stound,surprise,0.445
onye na -anụ ọkụ n'obi,enthusiast,surprise,0.445
dị mma,splendid,surprise,0.445
ịgba chaa chaa,gambling,surprise,0.445
ohere,perchance,surprise,0.445
feat,feat,surprise,0.445
kacha mma,excel,surprise,0.445
puru iche,unique,surprise,0.438
nzuzu,senseless,surprise,0.438
n'amaghị ama,unintentional,surprise,0.438
ịma mma,splendor,surprise,0.438
na -agbanwe agbanwe,changeable,surprise,0.438
rapt,rapt,surprise,0.438
nwuo,brighten,surprise,0.438
mmasị,fascination,surprise,0.43
aghụghọ,intrigue,surprise,0.43
oriri,fiesta,surprise,0.43
ujo,trepidation,surprise,0.43
Obi Ụtọ,delighted,surprise,0.43
ikpe,lawsuit,surprise,0.43
onyinye,gift,surprise,0.43
izu ohi,stealthy,surprise,0.43
izu ohi,stealth,surprise,0.422
enchant,enchant,surprise,0.422
n'echiche,originality,surprise,0.422
ilu,riddle,surprise,0.422
ngwa ngwa,quicksilver,surprise,0.422
ikpe,judgment,surprise,0.422
ntọhapụ,liberation,surprise,0.414
mmekọrịta,syncope,surprise,0.414
nnwale,experiment,surprise,0.414
na -esighi ike,elusive,surprise,0.414
ịgba akaebe ụgha,perjury,surprise,0.414
eziokwu,veracity,surprise,0.414
iwu akwadoghị,illegitimate,surprise,0.414
mmụọ,spirits,surprise,0.414
rata,allure,surprise,0.406
kụrụ aka,applause,surprise,0.406
Nme,parade,surprise,0.406
onye na -agba chaa chaa,gambler,surprise,0.406
n'ike mmụọ nsọ,inspired,surprise,0.406
fete,fete,surprise,0.406
chọsiri ike,eager,surprise,0.406
nwa eze,princely,surprise,0.398
ịgba alụkwaghịm,divorce,surprise,0.398
maa,guess,surprise,0.398
nzuzo,secrecy,surprise,0.398
burlesque,burlesque,surprise,0.398
obi ụtọ,cheerful,surprise,0.391
ekweghị ekwe,incontinence,surprise,0.391
oke,supremacy,surprise,0.391
peri,peri,surprise,0.391
ọchịchọ,aspiration,surprise,0.391
hermaphrodite,hermaphrodite,surprise,0.391
Akara,score,surprise,0.383
okpueze,crowning,surprise,0.383
otuto,praiseworthy,surprise,0.383
ida,lose,surprise,0.383
ego,buck,surprise,0.383
ihe nketa,inheritance,surprise,0.383
ozu,cadaver,surprise,0.383
gaa nke ọma,succeed,surprise,0.375
ozuzo,camouflaged,surprise,0.375
ọganihu,advance,surprise,0.375
ihe omimi,mystic,surprise,0.375
frisky,frisky,surprise,0.375
otito,compliment,surprise,0.375
gulp,gulp,surprise,0.375
olile anya,hope,surprise,0.367
ogwugwu,excavation,surprise,0.367
mgbuke,sparkle,surprise,0.367
onye egwuregwu,joker,surprise,0.367
ihe mmasi,sensual,surprise,0.367
ntụrụndụ,entertainment,surprise,0.359
mmetụta,feeling,surprise,0.359
yigharia,postponement,surprise,0.352
gbanwee,modify,surprise,0.352
onyinye,award,surprise,0.352
ngọzi,blessings,surprise,0.352
ome ochi,clown,surprise,0.352
onye ohuru,newcomer,surprise,0.352
obit,obit,surprise,0.352
dike,hero,surprise,0.344
malite,start,surprise,0.344
nka,proficiency,surprise,0.344
nye otuto,glorify,surprise,0.344
onye ama ama,celebrity,surprise,0.344
nke kachasi elu,highest,surprise,0.344
ebube,wonderfully,surprise,0.344
melite,rekindle,surprise,0.336
mgbasa,dissolution,surprise,0.336
echefu echefu,memorable,surprise,0.336
ọchị,grin,surprise,0.336
nchekwube,optimism,surprise,0.336
dị egwu,prodigious,surprise,0.336
doo nsọ,sanctify,surprise,0.336
enweghị mmeri,unbeaten,surprise,0.336
dọrọ aka ná ntị,warned,surprise,0.336
mmasi,admiration,surprise,0.328
ọrịa hypertrophy,hypertrophy,surprise,0.328
ugbu,present,surprise,0.32
mmụọ ozi,angel,surprise,0.32
ewu,hap,surprise,0.32
nyocha,examination,surprise,0.32
enwetaghị,catch,surprise,0.32
nnwere onwe,liberty,surprise,0.312
puma,puma,surprise,0.312
emeso,treat,surprise,0.312
ịchụ nwoke,flirt,surprise,0.312
enweghị atụ,inaffable,surprise,0.312
scrimmage,scrimmage,surprise,0.312
mgbe ufodu,occasional,surprise,0.312
susuo ọnụ,kiss,surprise,0.312
makụọ,embrace,surprise,0.312
mgbasa,dismissal,surprise,0.312
senti,saint,surprise,0.312
mmesapụ aka,generosity,surprise,0.305
izu oke,perfection,surprise,0.305
senti,saintly,surprise,0.305
imeju,gratify,surprise,0.305
sally,sally,surprise,0.305
ibu,larger,surprise,0.297
dị iche,differently,surprise,0.297
mma,favorable,surprise,0.297
palpable,palpable,surprise,0.297
n'ikpeazụ,finally,surprise,0.297
polarity,polarity,surprise,0.297
emume,ceremony,surprise,0.297
dọọ aka na ntị,warn,surprise,0.297
na -akpọ oku,inviting,surprise,0.289
ekele,greeting,surprise,0.289
ihunanya,romance,surprise,0.289
ihe nrite,medal,surprise,0.289
njem,trip,surprise,0.281
arụkwaghịm,resignation,surprise,0.281
nkwanye ugwu,accolade,surprise,0.281
oru,labor,surprise,0.281
eziokwu,candid,surprise,0.281
legide anya,stare,surprise,0.273
somatic,somatic,surprise,0.266
mikpuo,immerse,surprise,0.266
igwuri egwu,playful,surprise,0.266
enweghị isi,insolvency,surprise,0.266
kwụọ ụgwọ,compensate,surprise,0.266
enwu enwu,glimmer,surprise,0.266
nwee mmasị,admire,surprise,0.266
kpọọ,invite,surprise,0.266
na -eicomi,mimicry,surprise,0.266
ememme,festival,surprise,0.266
ochi,laugh,surprise,0.258
ọchị,chuckle,surprise,0.258
echiche,hypothesis,surprise,0.258
na -anata,receiving,surprise,0.258
mmeju,complement,surprise,0.258
honiimuunu,honeymoon,surprise,0.25
lụọ di,marry,surprise,0.242
opera,opera,surprise,0.242
obi uto,pleasant,surprise,0.242
nnwere onwe,independence,surprise,0.242
ịdị nsọ,holiness,surprise,0.234
olile anya,hopeful,surprise,0.234
ntule,assessment,surprise,0.234
ụda,rhythmical,surprise,0.234
iko,trophy,surprise,0.234
pụọ,leave,surprise,0.234
ukwe,chant,surprise,0.234
ndibiat,deal,surprise,0.227
kaadị,placard,surprise,0.227
ngagharị,procession,surprise,0.227
kpọrọ ihe,cherish,surprise,0.219
mma,good,surprise,0.219
ịzụ ahịa,shopping,surprise,0.219
egwu,musical,surprise,0.219
shei,shell,surprise,0.211
mee ka ọ dị mfe,simplify,surprise,0.211
chi ọbụbọ,dawn,surprise,0.211
dị ụtọ,sweet,surprise,0.203
ịdị ọcha,purity,surprise,0.203
omume,morals,surprise,0.203
ego,money,surprise,0.203
tufuo,nullify,surprise,0.203
nchekwa,preservative,surprise,0.195
emezughị,unfulfilled,surprise,0.195
dị oke ọnụ ahịa,precious,surprise,0.195
ndi mmadu,humanitarian,surprise,0.195
mekọrịta,synchronize,surprise,0.195
dị n'otu,singularly,surprise,0.188
na -akwụ ụgwọ,obliging,surprise,0.188
kpee ekpere,pray,surprise,0.18
mara mma,lovely,surprise,0.18
ngụsị akwụkwọ,graduation,surprise,0.18
buru amụma,foresee,surprise,0.18
ntorobịa,youth,surprise,0.172
nka,art,surprise,0.172
ọnụ,mouth,surprise,0.172
anyanwụ,sun,surprise,0.172
akpịrị ịkpọ nkụ,thirst,surprise,0.172
ịdị mma,goodness,surprise,0.164
zoro ezo,latent,surprise,0.156
igafeela,overdue,surprise,0.156
visor,visor,surprise,0.156
eme,practiced,surprise,0.156
njedebe,destination,surprise,0.148
na -eguzosi ike n'ihe,loyal,surprise,0.148
tụọ anya,expect,surprise,0.148
ikuku,wireless,surprise,0.148
ude,cream,surprise,0.141
see okwu,quote,surprise,0.141
nwa ọhụrụ,infant,surprise,0.141
iwepụ,slush,surprise,0.141
ama egwuregwu,playground,surprise,0.133
nzukọ,organization,surprise,0.125
izi ihe,teach,surprise,0.125
votu,vote,surprise,0.125
dolphin,dolphin,surprise,0.117
ibu ibu,weight,surprise,0.117
ọchị,smile,surprise,0.117
eriri,cable,surprise,0.109
nwanne nwanyị,sisterhood,surprise,0.109
anwụ na -acha,sunny,surprise,0.102
kwụrụ otu ebe,steady,surprise,0.094
n'udo,peaceful,surprise,0.086
spa,spa,surprise,0.086
oge ntụrụndụ,leisure,surprise,0.086
picnic,picnic,surprise,0.078
osisi,tree,surprise,0.078
irighiri,worm,surprise,0.055
eziokwu,truthfulness,trust,0.906
tụkwasịrị obi,trusted,trust,0.883
a pụrụ ịtụkwasị obi,trustworthy,trust,0.867
eziokwu,truth,trust,0.844
nsọpụrụ,honor,trust,0.844
eziokwu,honest,trust,0.844
eziokwu,honesty,trust,0.844
ịtụkwasị obi,trusting,trust,0.836
eziokwu,truthful,trust,0.836
òtù ụmụnna,brotherhood,trust,0.82
nyefee,entrust,trust,0.812
ntụkwasị obi,credibility,trust,0.805
iguzosi ike n'ezi ihe,integrity,trust,0.805
ugwu,honorable,trust,0.805
iguzosi ike n'ihe,loyalty,trust,0.805
mere,committed,trust,0.805
ntụkwasị obi,trust,trust,0.805
kwesiri ntukwasi obi,faithful,trust,0.797
ezi obi,sincere,trust,0.797
eziokwu,true,trust,0.789
mmekorita,partnership,trust,0.789
ihe kpatara ya,responsible,trust,0.789
amamihe,wisdom,trust,0.789
nkwenye,verification,trust,0.781
na -ekwenye ekwenye,cooperative,trust,0.781
nkwa,vow,trust,0.781
iyi,oath,trust,0.781
kwesiri ntukwasi obi,credible,trust,0.773
na -akwanyere ugwu,respectable,trust,0.773
nkwa,promise,trust,0.773
kwuputara,verified,trust,0.773
dike,hero,trust,0.773
nwanne nwanyị,sisterhood,trust,0.773
tozuru oke,qualified,trust,0.766
nkwanye ugwu,respected,trust,0.766
nyocha,authentication,trust,0.766
ọmịiko,compassion,trust,0.759
nchekwa,safekeeping,trust,0.758
ịhụnanya,love,trust,0.758
tụkwasịrị obi,trusts,trust,0.758
omume,moral,trust,0.758
ndi kwesiri ekwesi,reputable,trust,0.758
ntụkwasị obi,reliability,trust,0.758
ihu ọma,approval,trust,0.758
na -eguzosi ike n'ihe,loyal,trust,0.75
ikike,competence,trust,0.75
ibe,companion,trust,0.75
mmekorita,ally,trust,0.75
nkwanye ugwu,respect,trust,0.75
dụrụ ọdụ,advised,trust,0.75
chebe,safeguard,trust,0.75
ezigbo,authentic,trust,0.75
ezigbo,genuine,trust,0.75
enyi,friend,trust,0.75
kwụsiri ike,stable,trust,0.75
ọbụbụenyi,friendships,trust,0.75
nkwanye ugwu,respects,trust,0.742
mma,wholesome,trust,0.742
okwukwe,faith,trust,0.742
gosiputara,proven,trust,0.742
nnwere onwe,freedom,trust,0.742
na -anabata,accepting,trust,0.742
ịdị n'otu,unification,trust,0.734
nkwenye,confirmation,trust,0.734
ichebe,protecting,trust,0.734
dị mma,admirable,trust,0.734
mmesi obi ike,reassurance,trust,0.734
sitere n'obi,heartfelt,trust,0.734
onye nkwado,supporter,trust,0.734
nkwanye ugwu,respectful,trust,0.734
onye nlekọta ego,trustee,trust,0.734
ọbụbụenyi,friendship,trust,0.727
eziokwu,fact,trust,0.727
na nzuzo,confidentially,trust,0.727
ikwere,believing,trust,0.727
obi ike,confident,trust,0.727
nzere,credential,trust,0.727
ndị mmekọ,partners,trust,0.727
nkwekọrịta,agreement,trust,0.727
mmekorita,alliance,trust,0.727
kacha mma,excellence,trust,0.727
nha anya,equality,trust,0.727
nyochaa,authenticate,trust,0.719
ọgụgụ isi,intelligence,trust,0.719
omume ọma,virtue,trust,0.719
na -asọpụrụ,honored,trust,0.719
ịdị nso,closeness,trust,0.719
nwanne,kindred,trust,0.719
omume ọma,virtuous,trust,0.719
iguzosi ike n'ihe,allegiance,trust,0.711
nraranye,dedication,trust,0.711
na -arụkọ ọrụ,cooperating,trust,0.711
imekọ ihe ọnụ,cooperation,trust,0.711
mkpebi siri ike,determination,trust,0.711
kwụ ọtọ,straightforward,trust,0.711
agbanwe agbanwe,consistency,trust,0.711
n'aka,creditable,trust,0.711
ọrụ ebere,charitable,trust,0.711
nkwa,guarantee,trust,0.711
ikpe ziri ezi,justice,trust,0.711
ụkpụrụ omume,morality,trust,0.703
nwee mmasị,admire,trust,0.703
nne,motherhood,trust,0.703
onye nlekọta,guardianship,trust,0.703
mmasi,admiration,trust,0.703
mmesi obi ike,assurance,trust,0.703
nsọpụrụ,reverence,trust,0.703
ihe akaebe,proof,trust,0.703
onye ndụmọdụ,mentor,trust,0.703
aka ya di ocha,innocent,trust,0.703
enyi,friendliness,trust,0.703
a pụrụ ịdabere na ya,reliable,trust,0.703
ịzụlite,nurture,trust,0.703
kwadebere,prepared,trust,0.703
echekwara,protected,trust,0.703
ebe nsọ,sanctuary,trust,0.703
nne,mother,trust,0.703
mezuru,fulfilled,trust,0.703
alụmdi na nwunye,marriage,trust,0.695
ọmịiko,compassionate,trust,0.695
asambodo,certified,trust,0.695
nka,skillful,trust,0.695
dịrị n'otu,united,trust,0.695
na -akwado,approving,trust,0.695
ọkà mmụta sayensị,scientist,trust,0.695
kwenye,agreeable,trust,0.695
jikọrọ aka,allied,trust,0.695
onye nche,bodyguard,trust,0.695
obi ike,courage,trust,0.695
omume,morals,trust,0.695
nkwekọrịta,pact,trust,0.695
aza ajụjụ,accountable,trust,0.695
ndi mmadu,humanitarian,trust,0.695
onye nlekọta,guardian,trust,0.695
nke apughi imebi,indestructible,trust,0.695
nduzi,guidance,trust,0.688
ziri ezi,justifiable,trust,0.688
nkwanye ugwu,esteem,trust,0.688
tozuru oke,competent,trust,0.688
dike,valor,trust,0.688
nọrọ ná nchebe,secure,trust,0.688
onye ndụmọdụ,adviser,trust,0.688
mmadu,humanity,trust,0.688
izu oke,perfection,trust,0.688
ịlụ otu nwanyị,monogamy,trust,0.688
izi ezi,authenticity,trust,0.688
kwere,believed,trust,0.688
nkwa,pledge,trust,0.688
nghọta,understanding,trust,0.688
siri ike,solidity,trust,0.688
ịdị mma,goodness,trust,0.68
onye ọchịchị,diplomatic,trust,0.68
nka,expertise,trust,0.68
ekwenyela,confirmed,trust,0.68
nzuzo,confide,trust,0.68
olile anya,hope,trust,0.68
nzuzo,confidential,trust,0.68
nke kachasi ike,strongest,trust,0.68
ọkachamara,professional,trust,0.68
nna nna,grandfather,trust,0.68
ịja mma,commendable,trust,0.68
a na -apụghị ikewa ekewa,indivisible,trust,0.68
kwado,approve,trust,0.68
mmata,familiarity,trust,0.68
ịdị uchu,diligence,trust,0.68
ịdị umeala n'obi,humble,trust,0.68
onye ndu,leader,trust,0.68
na -ekwenye,agreeing,trust,0.68
kwenye,affirm,trust,0.68
ndị okenye,elders,trust,0.68
ukara,official,trust,0.68
onye nchedo,protector,trust,0.68
kpalie,inspire,trust,0.68
nnabata,acceptance,trust,0.68
nkwado,advocacy,trust,0.68
doo nsọ,sanctify,trust,0.672
enweghị ntụpọ,faultless,trust,0.672
jikọtara ọnụ,cohesive,trust,0.672
akwụkwọ nkà ihe ọmụma,encyclopedia,trust,0.672
mastery,mastery,trust,0.672
nabatara,accepted,trust,0.672
ọgwụgwọ,healing,trust,0.672
ugwu,dignity,trust,0.672
adịghị ada ada,unwavering,trust,0.672
nchekwa,safe,trust,0.672
onye nwere ọgụgụ isi,intelligent,trust,0.672
kwere,believes,trust,0.672
obi oma,benevolence,trust,0.672
nabatara,accredited,trust,0.672
ọgbụgba ndụ,covenant,trust,0.672
na -ekwekọ,harmoniously,trust,0.672
na -akwado,advocate,trust,0.664
otu,team,trust,0.664
ikike,authority,trust,0.664
mmezu,fulfillment,trust,0.664
na -akwado,supporting,trust,0.664
n'eziokwu,affirmatively,trust,0.664
akaebe,attestation,trust,0.664
maara nke ọma,proficient,trust,0.664
onye na -eso ụzọ,disciple,trust,0.664
enweghị ntụpọ,impeccable,trust,0.664
ịza ajụjụ,accountability,trust,0.664
onye nnochite anya,ambassador,trust,0.664
ndabere,reliance,trust,0.664
ikwurita okwu,communicate,trust,0.664
ọkachamara,expert,trust,0.664
ihe ruru eru,merit,trust,0.664
dike,heroic,trust,0.664
ime mmụọ,spiritual,trust,0.664
nabata,accept,trust,0.664
ọkachamara,specialist,trust,0.664
akwụkwọ ntuziaka,guidebook,trust,0.664
na -ewusi ike,strengthening,trust,0.661
ndụmọdụ,counsel,trust,0.656
mma,favorable,trust,0.656
nka,proficiency,trust,0.656
na -eguzosi ike,steadfast,trust,0.656
ịdị nsọ,holiness,trust,0.656
sayensị,scientific,trust,0.656
akwụkwọ ikike,warranty,trust,0.656
eziokwu,facts,trust,0.656
agbanwe agbanwe,constancy,trust,0.656
nhazi,structure,trust,0.656
maara,familiar,trust,0.656
okenye,elder,trust,0.656
nweta,achieve,trust,0.656
mmekọrịta,relationship,trust,0.656
magburu onwe ya,excellent,trust,0.656
nwa amadi,gentleman,trust,0.656
ike,strength,trust,0.656
na -akwado,supports,trust,0.656
gbachitere,defended,trust,0.656
kwetara,agreed,trust,0.648
heroism,heroism,trust,0.648
n'ike mmụọ nsọ,inspiration,trust,0.648
dị mma,noble,trust,0.648
onye ibe,comrade,trust,0.648
alụmdi na nwunye,matrimony,trust,0.648
onye ndụmọdụ,counselor,trust,0.648
n'ezie,assuredly,trust,0.648
dabere,rely,trust,0.648
ịdị n'otu,solidarity,trust,0.648
na -anabata,accepts,trust,0.648
na -ahụ n'anya,lovable,trust,0.648
dị mma,advisable,trust,0.648
n'udo,peaceful,trust,0.648
agụmakwụkwọ,academic,trust,0.648
ikike,competency,trust,0.648
nwanne nwoke,brother,trust,0.648
nyere aka,assist,trust,0.648
ihe ịga nke ọma,successful,trust,0.648
nkwekọrịta,harmony,trust,0.648
nchedo,protective,trust,0.648
senti,saint,trust,0.648
kwadoo,uphold,trust,0.648
na -enweghị ntụpọ,unconditionally,trust,0.648
kwesiri,worthy,trust,0.643
obi sie,assure,trust,0.641
iwu kwadoro,lawful,trust,0.641
ọkàikpe,judiciary,trust,0.641
akọ na uche,conscientious,trust,0.641
onye nkuzi,teacher,trust,0.641
mma,mamma,trust,0.641
mmekọrịta,relationships,trust,0.641
dọkịta,doctor,trust,0.641
obi ike,confidence,trust,0.641
na -eduga,leading,trust,0.641
obi oma,kind,trust,0.641
guzosie ike,establish,trust,0.641
ịhụnanya,loving,trust,0.641
onye enyemaka,benefactor,trust,0.641
chiri echichi,ordained,trust,0.641
n'ezie,real,trust,0.641
anwụ ngwa ngwa,durability,trust,0.641
ibikọ ọnụ,coexist,trust,0.641
nkwenye,credence,trust,0.641
ịdị n'otu,unity,trust,0.641
iwu,legal,trust,0.641
onye mmeri,champion,trust,0.641
mmekorita,intimate,trust,0.634
kwadoro,endorse,trust,0.633
ikpe,judicial,trust,0.633
ikwesị ntụkwasị obi,fidelity,trust,0.633
ọgwụgwọ,therapeutic,trust,0.633
ofufe,homage,trust,0.633
dị mkpa,important,trust,0.633
obi ike,fortitude,trust,0.633
ịdị mma,soundness,trust,0.633
ọkpụkpụ azụ,backbone,trust,0.633
eme,practiced,trust,0.633
ọchịchọ,aspiration,trust,0.633
akọ na uche,conscience,trust,0.633
senti,saintly,trust,0.633
izi ezi,legitimacy,trust,0.633
gozie,bless,trust,0.633
ofufe,devotional,trust,0.633
dibịa,physician,trust,0.633
nwere obi ike,courageous,trust,0.633
ido nsọ,sanctification,trust,0.633
olile anya,hopeful,trust,0.633
miri emi,deepest,trust,0.633
nwapụtara,approved,trust,0.633
nwanne nwoke,brotherly,trust,0.633
nye ikike,authorize,trust,0.633
na -ekwenye ekwenye,convincing,trust,0.633
ngọzi,blessing,trust,0.625
onye ọkụ ọkụ,fireman,trust,0.625
mmụọ ozi,angel,trust,0.625
nkwenkwe,beliefs,trust,0.625
ziri ezi,accurate,trust,0.625
kwere nkwa,assured,trust,0.625
mmezu,achievement,trust,0.625
miri emi,profound,trust,0.625
ikike,authorization,trust,0.625
dị ebube,majestic,trust,0.625
prọfesọ,professorship,trust,0.625
nkwukọrịta,communication,trust,0.625
positivity,positivity,trust,0.625
ichere,certify,trust,0.625
onye nlekọta,caretaker,trust,0.625
mepere anya,civilized,trust,0.625
kwere nkwa,engaged,trust,0.625
nkwanye ugwu,regard,trust,0.625
dị ọcha,purify,trust,0.625
magburu onwe ya,wonderful,trust,0.625
gbaa ume,encourage,trust,0.625
putara ihe,evident,trust,0.625
ekele,appreciation,trust,0.617
jaa mma,commend,trust,0.617
mesie ike,reassure,trust,0.617
nkwenye,approvement,trust,0.617
dike,heroine,trust,0.617
enweghị ike ịbịaru nso,unimpeachable,trust,0.617
mmeri,triumphant,trust,0.617
ezi uche,rational,trust,0.617
ogige mmiri,haven,trust,0.617
ngwu,truce,trust,0.617
mgbe niile,constantly,trust,0.617
na -ege ntị,attentive,trust,0.617
ndụmọdụ,advice,trust,0.617
ozioma,gospel,trust,0.617
omiiko,passionate,trust,0.617
onye kwere ekwe,believer,trust,0.617
atụmatụ,planning,trust,0.617
nchekwube,optimism,trust,0.617
mma,good,trust,0.617
agba,testament,trust,0.617
kwuputa,corroborate,trust,0.617
mgbaghara,absolution,trust,0.617
àgwà,qualities,trust,0.617
izi ihe,teach,trust,0.617
kpọrọ ihe,cherish,trust,0.617
akwa ala,bedrock,trust,0.617
ebumnobi,objective,trust,0.617
chukwu,god,trust,0.617
njigide,surety,trust,0.617
nkwekọrịta,accord,trust,0.617
nke nkiti,fundamental,trust,0.617
echebara echiche,thoughtful,trust,0.617
ngọzi,blessings,trust,0.609
amamiihe,brilliant,trust,0.609
onye ọrụ,officer,trust,0.609
nkasi obi,comfort,trust,0.609
mmepeanya,civilization,trust,0.609
ito,praise,trust,0.609
aga n'ihu,progression,trust,0.609
mmata,awareness,trust,0.609
ịdị ọcha,purification,trust,0.609
gwọọ,heal,trust,0.609
echebara echiche,considerate,trust,0.609
onye nlekọta,patron,trust,0.609
otuto,praiseworthy,trust,0.609
onye ogbugbo,mediator,trust,0.609
akụkụ Akwụkwọ Nsọ,scripture,trust,0.609
notari,notary,trust,0.609
onye nlekọta,steward,trust,0.609
kwadoro,recommend,trust,0.609
doro anya,definitive,trust,0.609
ịdị ebube,magnificence,trust,0.609
onye na -elekọta nwa,babysitter,trust,0.609
na -amasị,liking,trust,0.609
kacha mma,excel,trust,0.609
nyochaa,vetted,trust,0.609
obi uto,happy,trust,0.609
onye akaebe,witness,trust,0.602
ahụmahụ,experienced,trust,0.602
ihe ọmụma,enlightenment,trust,0.602
echebere,guarded,trust,0.602
nọn,nun,trust,0.602
ịdị umeala n'obi,humility,trust,0.602
aka,helpful,trust,0.602
makụọ,embrace,trust,0.602
mata,identify,trust,0.602
dimkpa,brave,trust,0.602
udo,peace,trust,0.602
iru ala,serenity,trust,0.602
enweghị onyonyo,unconditional,trust,0.602
symmetry,symmetry,trust,0.602
kwụrụ otu ebe,steady,trust,0.602
enweghị mgbagha,unquestionable,trust,0.602
onye isi,mainstay,trust,0.602
n'ike mmụọ nsọ,inspired,trust,0.602
nwuo,brighten,trust,0.602
ọmịiko,sympathetic,trust,0.602
mezuo,fulfill,trust,0.602
karịrị akarị,transcendence,trust,0.602
mmesapụ aka,generosity,trust,0.594
di ike,strengthen,trust,0.594
nọọsụ,nurse,trust,0.594
lụọ di,marry,trust,0.594
enyi,befriend,trust,0.594
admiral,admiral,trust,0.594
nwunye,spouse,trust,0.594
kọwaa,enlighten,trust,0.594
kansul,council,trust,0.594
nye,grant,trust,0.594
ukwu,eminence,trust,0.594
mụrụ anya,vigilant,trust,0.594
oru oma,efficient,trust,0.594
onye ọhụụ,visionary,trust,0.594
ịja mma,commendation,trust,0.594
toro,praised,trust,0.594
onyinye,endowment,trust,0.594
ozi,ministry,trust,0.594
ziri ezi,fairly,trust,0.594
ekele,complimentary,trust,0.594
n'ihu ọha,openly,trust,0.594
ntule,assessment,trust,0.594
ọrụ ebere,philanthropic,trust,0.594
obi iru ala,tranquility,trust,0.594
regent,regent,trust,0.594
onye amamihe,sage,trust,0.594
gbara ọkpụrụkpụ,substantiate,trust,0.594
mmesapụ aka,generous,trust,0.594
ekele,gratitude,trust,0.594
dabere,depend,trust,0.594
ịmụrụ anya,vigilance,trust,0.594
obi oma,sweetheart,trust,0.589
nrube isi,compliance,trust,0.586
adịghị ada ada,unfailing,trust,0.586
anya mmiri,sobriety,trust,0.586
onye inyeaka,helper,trust,0.586
akaebe,testimony,trust,0.586
sọpụrụ,revere,trust,0.586
mmeri,victory,trust,0.586
okenye,seniority,trust,0.586
nna,father,trust,0.586
nke Chukwu,godly,trust,0.586
ugwu,prestige,trust,0.586
dị ebube,magnificent,trust,0.586
meritorious,meritorious,trust,0.586
mmụta,educational,trust,0.586
ugbo,husbandry,trust,0.586
diplomacy,diplomacy,trust,0.586
nwunye,mate,trust,0.586
na -afulụrị ọ .ụ,joyful,trust,0.586
gbanyere mkpọrọgwụ,rooted,trust,0.586
kwenye,convince,trust,0.586
onye nnọchite anya,delegate,trust,0.586
ịkekọrịta,share,trust,0.586
iguzosi ike,firmness,trust,0.586
iwu iwu,bylaw,trust,0.586
ndị mmụọ ozi,angelic,trust,0.586
oké ọchịchọ,ambition,trust,0.586
na -eto,acclaim,trust,0.586
na -ekpori ndụ,enjoying,trust,0.586
mara mma,lovely,trust,0.586
mkpokọta,collectively,trust,0.586
nchekwa,conservation,trust,0.586
ihe nketa,inheritance,trust,0.586
ndepụta nyocha,checklist,trust,0.586
onye mọnk,monk,trust,0.586
gbaa akaebe,attest,trust,0.586
dị jụụ,serene,trust,0.586
n'usoro iwu obodo,constitutional,trust,0.586
nhọpụta,designation,trust,0.586
ebo,tribe,trust,0.586
eleghị mmadụ anya n'ihu,impartiality,trust,0.578
ibikọ,coexisting,trust,0.578
enweghị mgbagha,unquestioned,trust,0.578
mmaliteghachi,revival,trust,0.578
kwụ ọtọ,upright,trust,0.578
enweghị mgbagha,irrefutable,trust,0.578
ndo,shelter,trust,0.578
onye na -akwọ ụgbọ mmiri,navigator,trust,0.578
ọchịagha,commandant,trust,0.578
ikikere,authoritative,trust,0.578
prọfesọ,professor,trust,0.578
na -asọpụrụ,adore,trust,0.578
onye ọrụ ebere,philanthropist,trust,0.578
udo,communion,trust,0.578
ikpe,judge,trust,0.578
kwenyesiri ike,convinced,trust,0.578
obi ụtọ,cheerfulness,trust,0.578
na -akpọ oku,inviting,trust,0.578
rube isi,obey,trust,0.578
iwu kwadoro,legalized,trust,0.578
nhazi,structural,trust,0.578
onye nche,watchdog,trust,0.578
kpachara anya,careful,trust,0.578
dị nsọ,dutiful,trust,0.578
ọchị,smile,trust,0.578
ụba,abundance,trust,0.57
njikọ,connective,trust,0.57
itu ukwu,cuddle,trust,0.57
onye isi,principal,trust,0.57
enweghị mgbagha,unequivocal,trust,0.57
kompas,compass,trust,0.57
tụrụ,measured,trust,0.57
iwu,ordinance,trust,0.57
obi umeala,modest,trust,0.57
mmeju,complement,trust,0.57
pilot,pilot,trust,0.57
onye ndụmọdụ,counsellor,trust,0.57
mkpuchi,insure,trust,0.57
ndu,guide,trust,0.57
matron,matron,trust,0.57
n'oge,punctual,trust,0.57
nke eluigwe,heavenly,trust,0.57
kpebisie ike,determinate,trust,0.57
idi ocha,immaculate,trust,0.57
ebighi ebi,everlasting,trust,0.57
na -arapara,adhering,trust,0.57
onye ozi,apostle,trust,0.57
ezi uche,plausible,trust,0.57
nye ndụmọdụ,advise,trust,0.57
