translatedText,word,emotion,emotion-intensity-score
lairotẹlẹ,unintentional,surprise,0.438
ẹwa,splendor,surprise,0.438
iyipada,changeable,surprise,0.438
rapt,rapt,surprise,0.438
tan imọlẹ,brighten,surprise,0.438
ifanimora,fascination,surprise,0.43
intrigue,intrigue,surprise,0.43
ayẹyẹ,fiesta,surprise,0.43
iberu,trepidation,surprise,0.43
Inudidun,delighted,surprise,0.43
ẹjọ,lawsuit,surprise,0.43
ebun,gift,surprise,0.43
olè jíjà,stealthy,surprise,0.43
ifura,stealth,surprise,0.422
enchant,enchant,surprise,0.422
ipilẹṣẹ,originality,surprise,0.422
àlọ́,riddle,surprise,0.422
quicksilver,quicksilver,surprise,0.422
idajọ,judgment,surprise,0.422
itusile,liberation,surprise,0.414
syncope,syncope,surprise,0.414
adanwo,experiment,surprise,0.414
alailagbara,elusive,surprise,0.414
ijẹri eke,perjury,surprise,0.414
otitọ,veracity,surprise,0.414
arufin,illegitimate,surprise,0.414
awọn ẹmi,spirits,surprise,0.414
ifaya,allure,surprise,0.406
iyin,applause,surprise,0.406
Itolẹsẹ,parade,surprise,0.406
olutayo,gambler,surprise,0.406
imisi,inspired,surprise,0.406
fete,fete,surprise,0.406
ni itara,eager,surprise,0.406
ọmọ -alade,princely,surprise,0.398
ikọsilẹ,divorce,surprise,0.398
gboju le won,guess,surprise,0.398
asiri,secrecy,surprise,0.398
burlesque,burlesque,surprise,0.398
idunnu,cheerful,surprise,0.391
aiṣedeede,incontinence,surprise,0.391
titobi,supremacy,surprise,0.391
peri,peri,surprise,0.391
ifẹkufẹ,aspiration,surprise,0.391
hermaphrodite,hermaphrodite,surprise,0.391
O wole,score,surprise,0.383
ade,crowning,surprise,0.383
iyin,praiseworthy,surprise,0.383
padanu,lose,surprise,0.383
owo,buck,surprise,0.383
ogún,inheritance,surprise,0.383
oku,cadaver,surprise,0.383
ṣe aṣeyọri,succeed,surprise,0.375
camouflaged,camouflaged,surprise,0.375
ilosiwaju,advance,surprise,0.375
ohun ijinlẹ,mystic,surprise,0.375
frisky,frisky,surprise,0.375
iyin,compliment,surprise,0.375
gulp,gulp,surprise,0.375
ireti,hope,surprise,0.367
excavation,excavation,surprise,0.367
danu,sparkle,surprise,0.367
awada,joker,surprise,0.367
ifẹkufẹ,sensual,surprise,0.367
idanilaraya,entertainment,surprise,0.359
rilara,feeling,surprise,0.359
idaduro,postponement,surprise,0.352
yipada,modify,surprise,0.352
eye,award,surprise,0.352
ibukun,blessings,surprise,0.352
oniye,clown,surprise,0.352
tuntun,newcomer,surprise,0.352
obit,obit,surprise,0.352
akoni,hero,surprise,0.344
bẹrẹ,start,surprise,0.344
pipe,proficiency,surprise,0.344
yin ogo,glorify,surprise,0.344
gbajumọ,celebrity,surprise,0.344
ti o ga julọ,highest,surprise,0.344
iyalẹnu,wonderfully,surprise,0.344
rekindle,rekindle,surprise,0.336
itu,dissolution,surprise,0.336
to sese,memorable,surprise,0.336
rẹrin,grin,surprise,0.336
ireti,optimism,surprise,0.336
prodigious,prodigious,surprise,0.336
sọ di mímọ̀,sanctify,surprise,0.336
alailẹgbẹ,unbeaten,surprise,0.336
kilo,warned,surprise,0.336
iwunilori,admiration,surprise,0.328
hypertrophy,hypertrophy,surprise,0.328
wa,present,surprise,0.32
angeli,angel,surprise,0.32
hap,hap,surprise,0.32
ayewo,examination,surprise,0.32
mu,catch,surprise,0.32
ominira,liberty,surprise,0.312
puma,puma,surprise,0.312
toju,treat,surprise,0.312
flirt,flirt,surprise,0.312
ailagbara,inaffable,surprise,0.312
scrimmage,scrimmage,surprise,0.312
lẹẹkọọkan,occasional,surprise,0.312
fẹnuko,kiss,surprise,0.312
gbá mọ́ra,embrace,surprise,0.312
idasilẹ,dismissal,surprise,0.312
eniyan mimo,saint,surprise,0.312
ilawo,generosity,surprise,0.305
pipé,perfection,surprise,0.305
mimo,saintly,surprise,0.305
itẹlọrun,gratify,surprise,0.305
sally,sally,surprise,0.305
tobi,larger,surprise,0.297
otooto,differently,surprise,0.297
ọjo,favorable,surprise,0.297
palpable,palpable,surprise,0.297
nipari,finally,surprise,0.297
polarity,polarity,surprise,0.297
ayeye,ceremony,surprise,0.297
kilọ,warn,surprise,0.297
pípe,inviting,surprise,0.289
ikini,greeting,surprise,0.289
fifehan,romance,surprise,0.289
medal,medal,surprise,0.289
irin -ajo,trip,surprise,0.281
ifasilẹyin,resignation,surprise,0.281
iyin,accolade,surprise,0.281
laala,labor,surprise,0.281
lododo,candid,surprise,0.281
tẹjú mọ́,stare,surprise,0.273
somatic,somatic,surprise,0.266
rì bọmi,immerse,surprise,0.266
elere,playful,surprise,0.266
aiṣedeede,insolvency,surprise,0.266
isanpada,compensate,surprise,0.266
glimmer,glimmer,surprise,0.266
ẹwà,admire,surprise,0.266
pe,invite,surprise,0.266
mimicry,mimicry,surprise,0.266
ajọdun,festival,surprise,0.266
rerin,laugh,surprise,0.258
ẹrin,chuckle,surprise,0.258
idawọle,hypothesis,surprise,0.258
gba,receiving,surprise,0.258
iranlowo,complement,surprise,0.258
ijẹfaaji ijẹfaaji tọkọtaya,honeymoon,surprise,0.25
fẹ,marry,surprise,0.242
opera,opera,surprise,0.242
dídùn,pleasant,surprise,0.242
ominira,independence,surprise,0.242
iwa -mimo,holiness,surprise,0.234
ireti,hopeful,surprise,0.234
igbelewọn,assessment,surprise,0.234
ariwo,rhythmical,surprise,0.234
olowoiyebiye,trophy,surprise,0.234
lọ kuro,leave,surprise,0.234
korin,chant,surprise,0.234
adehun,deal,surprise,0.227
kaadi iranti,placard,surprise,0.227
ilana,procession,surprise,0.227
nifẹẹ,cherish,surprise,0.219
o dara,good,surprise,0.219
ohun tio wa,shopping,surprise,0.219
orin,musical,surprise,0.219
ikarahun,shell,surprise,0.211
rọrun,simplify,surprise,0.211
owurọ,dawn,surprise,0.211
dun,sweet,surprise,0.203
mimo,purity,surprise,0.203
iwa,morals,surprise,0.203
owo,money,surprise,0.203
sọ di asan,nullify,surprise,0.203
olutọju,preservative,surprise,0.195
ti ko ṣẹ,unfulfilled,surprise,0.195
iyebiye,precious,surprise,0.195
omoniyan,humanitarian,surprise,0.195
muṣiṣẹpọ,synchronize,surprise,0.195
ni ẹyọkan,singularly,surprise,0.188
ọranyan,obliging,surprise,0.188
gbadura,pray,surprise,0.18
ẹlẹwà,lovely,surprise,0.18
ipari ẹkọ,graduation,surprise,0.18
foresee,foresee,surprise,0.18
odo,youth,surprise,0.172
aworan,art,surprise,0.172
ẹnu,mouth,surprise,0.172
oorun,sun,surprise,0.172
oungbe,thirst,surprise,0.172
ire,goodness,surprise,0.164
wiwaba,latent,surprise,0.156
tipẹ,overdue,surprise,0.156
visor,visor,surprise,0.156
niwa,practiced,surprise,0.156
nlo,destination,surprise,0.148
adúróṣinṣin,loyal,surprise,0.148
reti,expect,surprise,0.148
alailowaya,wireless,surprise,0.148
ipara,cream,surprise,0.141
agbasọ,quote,surprise,0.141
ìkókó,infant,surprise,0.141
slush,slush,surprise,0.141
ibi -iṣere,playground,surprise,0.133
agbari,organization,surprise,0.125
kọ,teach,surprise,0.125
dibo,vote,surprise,0.125
ẹja,dolphin,surprise,0.117
àdánù,weight,surprise,0.117
rẹrin musẹ,smile,surprise,0.117
okun,cable,surprise,0.109
arabinrin,sisterhood,surprise,0.109
oorun,sunny,surprise,0.102
dada,steady,surprise,0.094
alaafia,peaceful,surprise,0.086
spa,spa,surprise,0.086
fàájì,leisure,surprise,0.086
pikiniki,picnic,surprise,0.078
igi,tree,surprise,0.078
kokoro,worm,surprise,0.055
otitọ,truthfulness,trust,0.906
gbẹkẹle,trusted,trust,0.883
igbẹkẹle,trustworthy,trust,0.867
otitọ,truth,trust,0.844
ọlá,honor,trust,0.844
ooto,honest,trust,0.844
otitọ,honesty,trust,0.844
gbekele,trusting,trust,0.836
otitọ,truthful,trust,0.836
ẹgbẹ́ ará,brotherhood,trust,0.82
gbekele,entrust,trust,0.812
igbekele,credibility,trust,0.805
iyege,integrity,trust,0.805
ọlọla,honorable,trust,0.805
iṣootọ,loyalty,trust,0.805
ṣe,committed,trust,0.805
gbekele,trust,trust,0.805
olóòótọ,faithful,trust,0.797
lododo,sincere,trust,0.797
otitọ,true,trust,0.789
ajọṣepọ,partnership,trust,0.789
lodidi,responsible,trust,0.789
ogbon,wisdom,trust,0.789
ijerisi,verification,trust,0.781
ajumose,cooperative,trust,0.781
ẹjẹ,vow,trust,0.781
ibura,oath,trust,0.781
gbagbọ,credible,trust,0.773
kasi,respectable,trust,0.773
ileri,promise,trust,0.773
wadi,verified,trust,0.773
akoni,hero,trust,0.773
arabinrin,sisterhood,trust,0.773
tóótun,qualified,trust,0.766
bọwọ fun,respected,trust,0.766
ìfàṣẹsí,authentication,trust,0.766
aanu,compassion,trust,0.759
aabo,safekeeping,trust,0.758
ife,love,trust,0.758
awọn igbẹkẹle,trusts,trust,0.758
iwa,moral,trust,0.758
olokiki,reputable,trust,0.758
igbẹkẹle,reliability,trust,0.758
alakosile,approval,trust,0.758
adúróṣinṣin,loyal,trust,0.75
ijafafa,competence,trust,0.75
ẹlẹgbẹ,companion,trust,0.75
ore,ally,trust,0.75
ibowo,respect,trust,0.75
ni imọran,advised,trust,0.75
aabo,safeguard,trust,0.75
ojulowo,authentic,trust,0.75
ojulowo,genuine,trust,0.75
ore,friend,trust,0.75
idurosinsin,stable,trust,0.75
awọn ọrẹ,friendships,trust,0.75
bowo,respects,trust,0.742
ni ilera,wholesome,trust,0.742
igbagbọ,faith,trust,0.742
Fihan,proven,trust,0.742
ominira,freedom,trust,0.742
gbigba,accepting,trust,0.742
isọdọkan,unification,trust,0.734
ìmúdájú,confirmation,trust,0.734
aabo,protecting,trust,0.734
admirable,admirable,trust,0.734
ifọkanbalẹ,reassurance,trust,0.734
tọkàntọkàn,heartfelt,trust,0.734
alatilẹyin,supporter,trust,0.734
tọwọtọwọ,respectful,trust,0.734
alabesekele,trustee,trust,0.734
ore,friendship,trust,0.727
otitọ,fact,trust,0.727
ni igbekele,confidentially,trust,0.727
onigbagbo,believing,trust,0.727
igboya,confident,trust,0.727
iwe eri,credential,trust,0.727
awọn alabašepọ,partners,trust,0.727
adehun,agreement,trust,0.727
ajọṣepọ,alliance,trust,0.727
iperegede,excellence,trust,0.727
isọgba,equality,trust,0.727
jeri,authenticate,trust,0.719
oye,intelligence,trust,0.719
iwa rere,virtue,trust,0.719
lola,honored,trust,0.719
isunmọtosi,closeness,trust,0.719
ibatan,kindred,trust,0.719
oniwa rere,virtuous,trust,0.719
ifaramọ,allegiance,trust,0.711
ìyàsímímọ́,dedication,trust,0.711
ifowosowopo,cooperating,trust,0.711
ifowosowopo,cooperation,trust,0.711
ipinnu,determination,trust,0.711
taara,straightforward,trust,0.711
aitasera,consistency,trust,0.711
ni gbese,creditable,trust,0.711
alanu,charitable,trust,0.711
lopolopo,guarantee,trust,0.711
idajọ,justice,trust,0.711
iwa rere,morality,trust,0.703
ẹwà,admire,trust,0.703
abiyamọ,motherhood,trust,0.703
alagbato,guardianship,trust,0.703
iwunilori,admiration,trust,0.703
idaniloju,assurance,trust,0.703
ibowo,reverence,trust,0.703
ẹri,proof,trust,0.703
olutojueni,mentor,trust,0.703
alaiṣẹ,innocent,trust,0.703
ore,friendliness,trust,0.703
gbẹkẹle,reliable,trust,0.703
tọ́jú,nurture,trust,0.703
gbaradi,prepared,trust,0.703
ni idaabobo,protected,trust,0.703
ibi mimọ,sanctuary,trust,0.703
iya,mother,trust,0.703
ṣẹ,fulfilled,trust,0.703
igbeyawo,marriage,trust,0.695
aanu,compassionate,trust,0.695
ifọwọsi,certified,trust,0.695
ọlọgbọn,skillful,trust,0.695
isokan,united,trust,0.695
ifọwọsi,approving,trust,0.695
onimo ijinle sayensi,scientist,trust,0.695
gba,agreeable,trust,0.695
ajọṣepọ,allied,trust,0.695
oluṣọ,bodyguard,trust,0.695
igboya,courage,trust,0.695
iwa,morals,trust,0.695
adehun,pact,trust,0.695
jiyin,accountable,trust,0.695
omoniyan,humanitarian,trust,0.695
alagbato,guardian,trust,0.695
aidibajẹ,indestructible,trust,0.695
itoni,guidance,trust,0.688
idalare,justifiable,trust,0.688
niyi,esteem,trust,0.688
tóótun,competent,trust,0.688
akọni,valor,trust,0.688
ni aabo,secure,trust,0.688
onimọran,adviser,trust,0.688
eda eniyan,humanity,trust,0.688
pipé,perfection,trust,0.688
ilobirin kan,monogamy,trust,0.688
ododo,authenticity,trust,0.688
gbagbọ,believed,trust,0.688
ògo,pledge,trust,0.688
Oye,understanding,trust,0.688
iduroṣinṣin,solidity,trust,0.688
ire,goodness,trust,0.68
oselu,diplomatic,trust,0.68
expertiserìr.,expertise,trust,0.68
timo,confirmed,trust,0.68
gbekele,confide,trust,0.68
ireti,hope,trust,0.68
asiri,confidential,trust,0.68
alagbara julọ,strongest,trust,0.68
ọjọgbọn,professional,trust,0.68
baba agba,grandfather,trust,0.68
gbóríyìn fún,commendable,trust,0.68
ti a ko le pin,indivisible,trust,0.68
fi ọwọ si,approve,trust,0.68
faramọ,familiarity,trust,0.68
aisimi,diligence,trust,0.68
onirẹlẹ,humble,trust,0.68
olori,leader,trust,0.68
gbigba,agreeing,trust,0.68
jẹrisi,affirm,trust,0.68
awon agba,elders,trust,0.68
osise,official,trust,0.68
alaabo,protector,trust,0.68
imisi,inspire,trust,0.68
gbigba,acceptance,trust,0.68
agbawi,advocacy,trust,0.68
sọ di mímọ̀,sanctify,trust,0.672
ailabawọn,faultless,trust,0.672
iṣọkan,cohesive,trust,0.672
encyclopedia,encyclopedia,trust,0.672
oga,mastery,trust,0.672
gba,accepted,trust,0.672
iwosan,healing,trust,0.672
iyì,dignity,trust,0.672
alaigbọran,unwavering,trust,0.672
lailewu,safe,trust,0.672
ọlọgbọn,intelligent,trust,0.672
gbagbọ,believes,trust,0.672
oninuure,benevolence,trust,0.672
gbayì,accredited,trust,0.672
majẹmu,covenant,trust,0.672
ni ibamu,harmoniously,trust,0.672
alagbawi,advocate,trust,0.664
egbe,team,trust,0.664
aṣẹ,authority,trust,0.664
imuse,fulfillment,trust,0.664
atilẹyin,supporting,trust,0.664
affirmatively,affirmatively,trust,0.664
ijẹrisi,attestation,trust,0.664
alamọdaju,proficient,trust,0.664
ọmọ -ẹhin,disciple,trust,0.664
alailagbara,impeccable,trust,0.664
ojuse,accountability,trust,0.664
aṣoju,ambassador,trust,0.664
igbekele,reliance,trust,0.664
ibasọrọ,communicate,trust,0.664
amoye,expert,trust,0.664
anfani,merit,trust,0.664
akọni,heroic,trust,0.664
ẹmí,spiritual,trust,0.664
gba,accept,trust,0.664
ojogbon,specialist,trust,0.664
iwe itọsọna,guidebook,trust,0.664
okun,strengthening,trust,0.661
imoran,counsel,trust,0.656
ọjo,favorable,trust,0.656
pipe,proficiency,trust,0.656
ṣinṣin,steadfast,trust,0.656
iwa -mimo,holiness,trust,0.656
ijinle sayensi,scientific,trust,0.656
atilẹyin ọja,warranty,trust,0.656
mon,facts,trust,0.656
iduroṣinṣin,constancy,trust,0.656
igbekale,structure,trust,0.656
faramọ,familiar,trust,0.656
alagba,elder,trust,0.656
se aseyori,achieve,trust,0.656
ibasepo,relationship,trust,0.656
o tayọ,excellent,trust,0.656
jeje,gentleman,trust,0.656
agbara,strength,trust,0.656
atilẹyin,supports,trust,0.656
gbeja,defended,trust,0.656
gba,agreed,trust,0.648
akọni,heroism,trust,0.648
awokose,inspiration,trust,0.648
ọlọla,noble,trust,0.648
ẹlẹgbẹ,comrade,trust,0.648
igbeyawo,matrimony,trust,0.648
Oludamoran,counselor,trust,0.648
nit assuredtọ,assuredly,trust,0.648
gbekele,rely,trust,0.648
iṣọkan,solidarity,trust,0.648
gba,accepts,trust,0.648
ololufẹ,lovable,trust,0.648
ni imọran,advisable,trust,0.648
alaafia,peaceful,trust,0.648
omowe,academic,trust,0.648
ijafafa,competency,trust,0.648
arakunrin,brother,trust,0.648
ran,assist,trust,0.648
aseyori,successful,trust,0.648
isokan,harmony,trust,0.648
aabo,protective,trust,0.648
eniyan mimo,saint,trust,0.648
gbero,uphold,trust,0.648
lainidi,unconditionally,trust,0.648
yẹ,worthy,trust,0.643
idaniloju,assure,trust,0.641
t’olofin,lawful,trust,0.641
adajo,judiciary,trust,0.641
tọkàntọkàn,conscientious,trust,0.641
olukọ,teacher,trust,0.641
mamma,mamma,trust,0.641
ibasepo,relationships,trust,0.641
dokita,doctor,trust,0.641
igbekele,confidence,trust,0.641
asiwaju,leading,trust,0.641
oninuure,kind,trust,0.641
fi idi mulẹ,establish,trust,0.641
ife,loving,trust,0.641
oloore,benefactor,trust,0.641
ti a ti yan,ordained,trust,0.641
gidi,real,trust,0.641
agbara,durability,trust,0.641
ibagbepo,coexist,trust,0.641
igbẹkẹle,credence,trust,0.641
isokan,unity,trust,0.641
ofin,legal,trust,0.641
asiwaju,champion,trust,0.641
timotimo,intimate,trust,0.634
fọwọsi,endorse,trust,0.633
adajọ,judicial,trust,0.633
iṣootọ,fidelity,trust,0.633
iwosan,therapeutic,trust,0.633
ibowo,homage,trust,0.633
pataki,important,trust,0.633
igboya,fortitude,trust,0.633
ìlera,soundness,trust,0.633
egungun,backbone,trust,0.633
niwa,practiced,trust,0.633
ifẹkufẹ,aspiration,trust,0.633
ẹri -ọkan,conscience,trust,0.633
mimo,saintly,trust,0.633
ofin,legitimacy,trust,0.633
bukun,bless,trust,0.633
ifọkansin,devotional,trust,0.633
dokita,physician,trust,0.633
onígboyà,courageous,trust,0.633
mimo,sanctification,trust,0.633
ireti,hopeful,trust,0.633
jinle,deepest,trust,0.633
fọwọsi,approved,trust,0.633
arakunrin,brotherly,trust,0.633
fun laṣẹ,authorize,trust,0.633
ni idaniloju,convincing,trust,0.633
ibukun,blessing,trust,0.625
apanirun,fireman,trust,0.625
angeli,angel,trust,0.625
awọn igbagbọ,beliefs,trust,0.625
deede,accurate,trust,0.625
fidani,assured,trust,0.625
aseyori,achievement,trust,0.625
ijinle,profound,trust,0.625
ašẹ,authorization,trust,0.625
ọlanla,majestic,trust,0.625
ọjọgbọn,professorship,trust,0.625
ibaraẹnisọrọ,communication,trust,0.625
rere,positivity,trust,0.625
jẹrisi,certify,trust,0.625
alabojuto,caretaker,trust,0.625
ọlaju,civilized,trust,0.625
npe,engaged,trust,0.625
iyi,regard,trust,0.625
sọ di mimọ,purify,trust,0.625
iyanu,wonderful,trust,0.625
iwuri fun,encourage,trust,0.625
kedere,evident,trust,0.625
riri,appreciation,trust,0.617
gbóríyìn,commend,trust,0.617
idaniloju,reassure,trust,0.617
ifọwọsi,approvement,trust,0.617
akọni obinrin,heroine,trust,0.617
unimpeachable,unimpeachable,trust,0.617
olubori,triumphant,trust,0.617
onipin,rational,trust,0.617
ibudo,haven,trust,0.617
ijaya,truce,trust,0.617
nigbagbogbo,constantly,trust,0.617
fetísílẹ,attentive,trust,0.617
imọran,advice,trust,0.617
ihinrere,gospel,trust,0.617
kepe,passionate,trust,0.617
onigbagbo,believer,trust,0.617
igbogun,planning,trust,0.617
ireti,optimism,trust,0.617
o dara,good,trust,0.617
majẹmu,testament,trust,0.617
jẹrisi,corroborate,trust,0.617
idariji,absolution,trust,0.617
awọn agbara,qualities,trust,0.617
kọ,teach,trust,0.617
nifẹẹ,cherish,trust,0.617
ibusun,bedrock,trust,0.617
ohun to wa,objective,trust,0.617
ọlọrun,god,trust,0.617
oniduro,surety,trust,0.617
adehun,accord,trust,0.617
ipilẹ,fundamental,trust,0.617
laniiyan,thoughtful,trust,0.617
ibukun,blessings,trust,0.609
o wu,brilliant,trust,0.609
Oṣiṣẹ,officer,trust,0.609
itunu,comfort,trust,0.609
ọlaju,civilization,trust,0.609
iyin,praise,trust,0.609
itesiwaju,progression,trust,0.609
imọ,awareness,trust,0.609
ìwẹnumọ,purification,trust,0.609
larada,heal,trust,0.609
agbatẹniro,considerate,trust,0.609
alabojuto,patron,trust,0.609
iyin,praiseworthy,trust,0.609
olulaja,mediator,trust,0.609
iwe -mimọ,scripture,trust,0.609
notary,notary,trust,0.609
iriju,steward,trust,0.609
so,recommend,trust,0.609
pataki,definitive,trust,0.609
titobi,magnificence,trust,0.609
olutọju ọmọ,babysitter,trust,0.609
fẹran,liking,trust,0.609
tayo,excel,trust,0.609
ti ṣayẹwo,vetted,trust,0.609
dun,happy,trust,0.609
ẹlẹri,witness,trust,0.602
ti ni iriri,experienced,trust,0.602
ìlàlóye,enlightenment,trust,0.602
ṣọ,guarded,trust,0.602
nun,nun,trust,0.602
irele,humility,trust,0.602
wulo,helpful,trust,0.602
gbá mọ́ra,embrace,trust,0.602
da,identify,trust,0.602
akọni,brave,trust,0.602
alafia,peace,trust,0.602
ifokanbale,serenity,trust,0.602
aisedeede,unconditional,trust,0.602
isedogba,symmetry,trust,0.602
dada,steady,trust,0.602
unquestionable,unquestionable,trust,0.602
pataki,mainstay,trust,0.602
imisi,inspired,trust,0.602
tan imọlẹ,brighten,trust,0.602
alaanu,sympathetic,trust,0.602
mu ṣẹ,fulfill,trust,0.602
irekọja,transcendence,trust,0.602
ilawo,generosity,trust,0.594
teramo,strengthen,trust,0.594
nọọsi,nurse,trust,0.594
fẹ,marry,trust,0.594
ore,befriend,trust,0.594
admiral,admiral,trust,0.594
oko tabi aya,spouse,trust,0.594
tan imọlẹ,enlighten,trust,0.594
igbimọ,council,trust,0.594
fifunni,grant,trust,0.594
olokiki,eminence,trust,0.594
ṣọra,vigilant,trust,0.594
daradara,efficient,trust,0.594
iranran,visionary,trust,0.594
gbóríyìn,commendation,trust,0.594
iyin,praised,trust,0.594
ẹbun,endowment,trust,0.594
iṣẹ -iranṣẹ,ministry,trust,0.594
ni deede,fairly,trust,0.594
ikini,complimentary,trust,0.594
ni gbangba,openly,trust,0.594
igbelewọn,assessment,trust,0.594
alaanu,philanthropic,trust,0.594
ifokanbale,tranquility,trust,0.594
regent,regent,trust,0.594
ologbon,sage,trust,0.594
ẹri,substantiate,trust,0.594
oninurere,generous,trust,0.594
ọpẹ,gratitude,trust,0.594
dale,depend,trust,0.594
gbigbọn,vigilance,trust,0.594
ololufe,sweetheart,trust,0.589
ibamu,compliance,trust,0.586
ailopin,unfailing,trust,0.586
aibalẹ,sobriety,trust,0.586
oluranlọwọ,helper,trust,0.586
ẹrí,testimony,trust,0.586
ibowo,revere,trust,0.586
iṣẹgun,victory,trust,0.586
àgbà,seniority,trust,0.586
baba,father,trust,0.586
iwa -bi -Ọlọrun,godly,trust,0.586
ola,prestige,trust,0.586
nkanigbega,magnificent,trust,0.586
meritorious,meritorious,trust,0.586
ẹkọ,educational,trust,0.586
oko -oko,husbandry,trust,0.586
diplomacy,diplomacy,trust,0.586
alabaṣepọ,mate,trust,0.586
ayo,joyful,trust,0.586
fidimule,rooted,trust,0.586
parowa,convince,trust,0.586
aṣoju,delegate,trust,0.586
pin,share,trust,0.586
iduroṣinṣin,firmness,trust,0.586
ofin ofin,bylaw,trust,0.586
angeli,angelic,trust,0.586
okanjuwa,ambition,trust,0.586
iyin,acclaim,trust,0.586
igbadun,enjoying,trust,0.586
ẹlẹwà,lovely,trust,0.586
lapapo,collectively,trust,0.586
itoju,conservation,trust,0.586
ogún,inheritance,trust,0.586
akosile,checklist,trust,0.586
monk,monk,trust,0.586
jẹri,attest,trust,0.586
alaafia,serene,trust,0.586
t'olofin,constitutional,trust,0.586
yiyan,designation,trust,0.586
ẹyà,tribe,trust,0.586
ojúsàájú,impartiality,trust,0.578
ibagbepo,coexisting,trust,0.578
unquedioned,unquestioned,trust,0.578
isoji,revival,trust,0.578
titọ,upright,trust,0.578
irrefutable,irrefutable,trust,0.578
ibi aabo,shelter,trust,0.578
kiri,navigator,trust,0.578
alakoso,commandant,trust,0.578
alaṣẹ,authoritative,trust,0.578
ojogbon,professor,trust,0.578
fẹran,adore,trust,0.578
alaanu,philanthropist,trust,0.578
idapo,communion,trust,0.578
adajo,judge,trust,0.578
ni idaniloju,convinced,trust,0.578
idunnu,cheerfulness,trust,0.578
pípe,inviting,trust,0.578
gboran,obey,trust,0.578
legalized,legalized,trust,0.578
igbekale,structural,trust,0.578
oluṣọ,watchdog,trust,0.578
ṣọra,careful,trust,0.578
tọkàntọkàn,dutiful,trust,0.578
rẹrin musẹ,smile,trust,0.578
opo,abundance,trust,0.57
asopọ,connective,trust,0.57
cuddle,cuddle,trust,0.57
olori,principal,trust,0.57
alaigbagbọ,unequivocal,trust,0.57
Kompasi,compass,trust,0.57
won,measured,trust,0.57
ìlana,ordinance,trust,0.57
iwọntunwọnsi,modest,trust,0.57
iranlowo,complement,trust,0.57
awaokoofurufu,pilot,trust,0.57
Oludamoran,counsellor,trust,0.57
ṣe iṣeduro,insure,trust,0.57
itọsọna,guide,trust,0.57
matron,matron,trust,0.57
lásìkò,punctual,trust,0.57
ọrun,heavenly,trust,0.57
pinnu,determinate,trust,0.57
alaimo,immaculate,trust,0.57
ayeraye,everlasting,trust,0.57
adhering,adhering,trust,0.57
aposteli,apostle,trust,0.57
o ṣeeṣe,plausible,trust,0.57
ni imọran,advise,trust,0.57
awọn oluyọọda,volunteers,trust,0.57
ijẹrisi,corroboration,trust,0.57
kan si alagbawo,consult,trust,0.57
ojulumo,relative,trust,0.57
laiseaniani,unquestionably,trust,0.57
iran,pedigree,trust,0.57
mina,earned,trust,0.57
alabaṣiṣẹpọ,collaborator,trust,0.57
ododo,frankness,trust,0.562
dídùn,pleasant,trust,0.562
apọsteli,apostolic,trust,0.562
amofin,jurist,trust,0.562
agbara,vitality,trust,0.562
odi,fort,trust,0.562
olùfọkànsìn,devout,trust,0.562
alagbara,vigorous,trust,0.562
ijọ,congregation,trust,0.562
o lapẹẹrẹ,remarkable,trust,0.562
isọdimimọ,ordination,trust,0.562
fipamọ,save,trust,0.562
imularada,curable,trust,0.562
isọdọkan,cohesion,trust,0.562
iyin,applaud,trust,0.562
gbe soke,uplift,trust,0.562
akoonu,content,trust,0.562
joju,prize,trust,0.562
jo'gun,earn,trust,0.562
isanpada,compensate,trust,0.562
lagbara,strong,trust,0.562
igbimọ,jury,trust,0.562
aṣeyọri,succeeding,trust,0.562
itutu,soothing,trust,0.562
ifẹ,lovemaking,trust,0.562
ailabawọn,spotless,trust,0.562
ti o yẹ,pertinent,trust,0.562
concordance,concordance,trust,0.562
gba,admit,trust,0.562
iyanu,miracle,trust,0.562
ìjìnlẹ̀ òye,insight,trust,0.562
akápò,treasurer,trust,0.562
iyawo,betrothed,trust,0.555
woli,prophet,trust,0.555
làákàyè,discretion,trust,0.555
ẹniti nṣe ayẹwo iwe owo,auditor,trust,0.555
ogbon inu,intuition,trust,0.555
gbajugbaja,influential,trust,0.555
iṣaaju,precedence,trust,0.555
itanna,illumination,trust,0.555
atunse,restorative,trust,0.555
ibakan,constant,trust,0.555
kadara,destined,trust,0.555
ijosin,worship,trust,0.555
awotẹlẹ,foresight,trust,0.555
s patienceru,patience,trust,0.555
gbega,exalt,trust,0.555
ẹlẹsin,coach,trust,0.555
akopọ,coalesce,trust,0.555
ojúsàájú,impartial,trust,0.555
itungbepapo,reunion,trust,0.555
agbẹbi,midwife,trust,0.555
alarina,mediate,trust,0.555
gbin,cultivate,trust,0.555
ogbologbo,veteran,trust,0.555
iṣọkan,congruence,trust,0.555
pese,providing,trust,0.555
olugbeja,defender,trust,0.555
ṣe aṣeyọri,succeed,trust,0.555
dibo,vote,trust,0.555
titobi,greatness,trust,0.555
ilaja,reconciliation,trust,0.555
ore,buddy,trust,0.555
ìpamọ,privacy,trust,0.555
ifisi,inclusion,trust,0.555
onimọ -jinlẹ,physicist,trust,0.555
ọkọ alaisan,ambulance,trust,0.555
ṣe àṣàrò,meditate,trust,0.555
yọ,rejoice,trust,0.547
