tweet_id,Annotator1,Annotator2,Annotator3,AgreementCount,created_at,class
1325139605771878400,POSITIVE,NEGATIVE,MIXED,0,2020-11-07T18:14:36Z,NA
1325604455681843200,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-09T01:01:45Z,NA
1325146277110145e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-07T18:41:07Z,NA
1325134666299478e3,NEUTRAL,POSITIVE,POSITIVE,2,2020-11-07T17:54:58Z,Monolingual
1325319808326512600,POSITIVE,POSITIVE,POSITIVE,3,2020-11-08T06:10:40Z,Monolingual
1325182802871005200,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-07T21:06:15Z,NA
1325379187243438e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-08T10:06:37Z,Monolingual
1325401715189887e3,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-08T11:36:08Z,NA
1325383954229321700,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-08T10:25:33Z,NA
1325548189802487800,POSITIVE,POSITIVE,POSITIVE,3,2020-11-08T21:18:10Z,Monolingual
1325870213531840500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-09T18:37:47Z,NA
1325926765773156400,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-09T22:22:30Z,Monolingual
1325861959124791300,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-09T18:04:59Z,NA
1325900082978427e3,POSITIVE,NEUTRAL,NEUTRAL,2,2020-11-09T20:36:28Z,NA
1326428469484523500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-11T07:36:05Z,NA
1325908110658183200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-09T21:08:22Z,NA
1325878462306005e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-09T19:10:33Z,NA
1326018185326366700,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-10T04:25:46Z,Monolingual
1326077386203558e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-10T08:21:00Z,NA
1326193488531251200,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-10T16:02:21Z,NA
1326061067798257700,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-11-10T07:16:10Z,Code-mix
1326108040408543200,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-10T10:22:49Z,NA
1326166993624592400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-10T14:17:04Z,Code-mix
1326095134639927300,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-10T09:31:32Z,Monolingual
1326278142751862800,NEUTRAL,NEGATIVE,POSITIVE,0,2020-11-10T21:38:44Z,NA
1326068581021479e3,POSITIVE,NEUTRAL,NEUTRAL,2,2020-11-10T07:46:01Z,NA
1326444605542436900,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-11-11T08:40:12Z,Monolingual
1326132432115019800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-10T11:59:44Z,Code-mix
1326061548851388400,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T07:18:04Z,Monolingual
1326094127423959e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-10T09:27:32Z,Monolingual
1326088709066907600,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-11-10T09:06:00Z,Monolingual
1326214990093803500,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-10T17:27:48Z,NA
1326164715408683e3,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-10T14:08:01Z,NA
1326438740621987800,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-11T08:16:54Z,NA
1.3261064170282721e+18,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-10T10:16:22Z,Code-mix
1326475376835649500,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-11T10:42:29Z,Code-mix
1326419157026529300,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-11T06:59:05Z,NA
1326402529266167800,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-11T05:53:01Z,Monolingual
1326877632340889600,POSITIVE,POSITIVE,POSITIVE,3,2020-11-12T13:20:54Z,Monolingual
1326233799131361300,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-10T18:42:32Z,Code-mix
132618342616943e4,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T15:22:22Z,Code-mix
1328235081186545700,MIXED,POSITIVE,MIXED,2,2020-11-16T07:14:55Z,NA
1326251753801736200,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T19:53:53Z,Monolingual
1326182363005657e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-10T15:18:09Z,Code-mix
1326225279904309200,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T18:08:41Z,Code-mix
1326184332021571600,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T15:25:58Z,Monolingual
1326267907089846300,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-10T20:58:04Z,Code-mix
1326182853563003e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T15:20:06Z,Code-mix
1326289992797352e3,NEUTRAL,MIXED,NEUTRAL,2,2020-11-10T22:25:50Z,NA
1326180978629472300,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-10T15:12:39Z,Monolingual
1326195488648011800,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T16:10:18Z,Code-mix
1326307522882531300,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-10T23:35:29Z,Code-mix
1326216127291281400,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T17:32:19Z,Code-mix
1326207280342294500,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-10T16:57:10Z,NA
1326233643845623800,POSITIVE,POSITIVE,MIXED,2,2020-11-10T18:41:55Z,Code-mix
1326200599201845200,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T16:30:37Z,Code-mix
1326297121004335e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T22:54:09Z,Code-mix
1326257281906913300,NEGATIVE,MIXED,MIXED,2,2020-11-10T20:15:51Z,NA
1326465329019678700,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-11T10:02:33Z,Code-mix
1326434107069517800,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-11T07:58:29Z,Monolingual
1326480635892994e3,NEUTRAL,NEUTRAL,NEGATIVE,2,2020-11-11T11:03:23Z,NA
1326304026456154e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-10T23:21:36Z,Code-mix
1326258839948243e3,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-10T20:22:02Z,NA
1326509413675495400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-11T12:57:44Z,NA
1326251111867699200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-10T19:51:20Z,NA
1326265140514320400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-10T20:47:04Z,Code-mix
1326263109846233e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-10T20:39:00Z,Code-mix
1326582561913655300,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-11T17:48:24Z,NA
1326551827194630100,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-11-11T15:46:16Z,Monolingual
1326585106866253800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-11T17:58:30Z,NA
1326597451369885700,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-11T18:47:34Z,NA
1326599188663193600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-11T18:54:28Z,NA
1326849932247097300,POSITIVE,NEGATIVE,NEUTRAL,0,2020-11-12T11:30:50Z,NA
1326601997861183500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-11T19:05:38Z,NA
1326749286596489200,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-12T04:50:54Z,Code-mix
1326866052744089600,POSITIVE,POSITIVE,POSITIVE,3,2020-11-12T12:34:53Z,Monolingual
1327311472653860900,POSITIVE,POSITIVE,POSITIVE,3,2020-11-13T18:04:49Z,Code-mix
1327265751888257e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-13T15:03:09Z,Monolingual
1326790971271630800,POSITIVE,POSITIVE,POSITIVE,3,2020-11-12T07:36:32Z,Code-mix
1326808385384231e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-12T08:45:44Z,Monolingual
1326816347305734100,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-12T09:17:22Z,NA
1327536313235607600,POSITIVE,NEUTRAL,POSITIVE,2,2020-11-14T08:58:16Z,Monolingual
132697956893952e4,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-12T20:05:57Z,Monolingual
1326941120052535300,NEGATIVE,NEGATIVE,POSITIVE,2,2020-11-12T17:33:11Z,Monolingual
1326959687435247600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-12T18:46:57Z,NA
1327190683430609e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-13T10:04:51Z,NA
1326843480816152600,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-11-12T11:05:12Z,Code-mix
1326862559299907600,NEUTRAL,NEUTRAL,POSITIVE,2,2020-11-12T12:21:00Z,NA
1326999704232661e3,0,NEGATIVE,NEUTRAL,0,2020-11-12T21:25:58Z,NA
1326907448838467600,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-11-12T15:19:23Z,Code-mix
1326908543161741300,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-12T15:23:44Z,Monolingual
1327181017589944300,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-13T09:26:27Z,NA
1327030497655074800,POSITIVE,POSITIVE,POSITIVE,3,2020-11-12T23:28:20Z,Code-mix
1327009633354068e3,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-12T22:05:25Z,NA
1327015501957111800,POSITIVE,POSITIVE,POSITIVE,3,2020-11-12T22:28:45Z,Monolingual
1327285515041771500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-13T16:21:41Z,NA
1327202865249661e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-13T10:53:15Z,Code-mix
1327391837066326e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-13T23:24:10Z,Code-mix
1327382623186980900,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-11-13T22:47:33Z,Monolingual
1327276986344071200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-13T15:47:47Z,NA
1327316850510848e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-13T18:26:12Z,NA
1327491130091507700,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-14T05:58:43Z,NA
1327542391524487200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-14T09:22:25Z,NA
1327481601132028e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-14T05:20:51Z,Code-mix
1327526906535813e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-14T08:20:53Z,NA
1327356404060086300,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-11-13T21:03:22Z,Monolingual
1327502559330914300,NEGATIVE,POSITIVE,NEUTRAL,0,2020-11-14T06:44:08Z,NA
1328030633675935700,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-15T17:42:31Z,NA
1327573814608339e3,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-14T11:27:17Z,NA
1327528500333568e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-14T08:27:13Z,Code-mix
1327688495876419600,NEUTRAL,POSITIVE,POSITIVE,2,2020-11-14T19:02:59Z,Code-mix
1327695155902771200,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-14T19:29:27Z,Code-mix
1327756314408312800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-14T23:32:28Z,NA
13278308191389e5,NEUTRAL,POSITIVE,POSITIVE,2,2020-11-15T04:28:31Z,Code-mix
1327897051884105700,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-15T08:51:42Z,NA
13279444110121e5,POSITIVE,POSITIVE,POSITIVE,3,2020-11-15T11:59:54Z,Code-mix
1329448838978035700,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-19T15:37:57Z,NA
1328308410002059300,MIXED,MIXED,POSITIVE,2,2020-11-16T12:06:18Z,NA
1328092591649394700,NEUTRAL,POSITIVE,POSITIVE,2,2020-11-15T21:48:43Z,Code-mix
1328081150414368800,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-15T21:03:15Z,Code-mix
1331253355553951700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-24T15:08:28Z,Code-mix
1328457080123101200,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-16T21:57:04Z,NA
1328228967254548500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-16T06:50:37Z,NA
1328421891229569e3,NEUTRAL,POSITIVE,POSITIVE,2,2020-11-16T19:37:14Z,Monolingual
1328325069379145700,NEGATIVE,POSITIVE,NEUTRAL,0,2020-11-16T13:12:30Z,NA
1328488541404471300,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-17T00:02:05Z,NA
1328395463591137300,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-16T17:52:13Z,Monolingual
1328401604249329700,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-16T18:16:37Z,NA
1328612754706620400,POSITIVE,POSITIVE,POSITIVE,3,2020-11-17T08:15:39Z,Monolingual
1331141921926951e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-24T07:45:40Z,Monolingual
1328378050623443e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-16T16:43:01Z,Monolingual
1328803239777677300,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-17T20:52:34Z,NA
1328452165019562e3,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-16T21:37:32Z,NA
1328637484717269e3,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-17T09:53:55Z,NA
1328640395488751600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-17T10:05:29Z,NA
1328600141436215300,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-11-17T07:25:32Z,Monolingual
1328584472850288600,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-17T06:23:16Z,Monolingual
1328440760006537200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-16T20:52:13Z,Code-mix
1328451796424151e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-16T21:36:04Z,Monolingual
1328563829526159400,POSITIVE,POSITIVE,POSITIVE,3,2020-11-17T05:01:15Z,Code-mix
1328834179937808400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-17T22:55:31Z,Code-mix
1328431797340958700,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-16T20:16:36Z,NA
1328431549197525e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-16T20:15:37Z,Code-mix
1328782983982092300,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-17T19:32:05Z,Monolingual
1328691288754053e3,POSITIVE,NEGATIVE,NEUTRAL,0,2020-11-17T13:27:43Z,NA
1328729949482717200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-17T16:01:21Z,Code-mix
1328804624384618500,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-11-17T20:58:05Z,Monolingual
1328953805086584800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-18T06:50:52Z,Code-mix
1328785436970508300,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-17T19:41:50Z,Code-mix
1329102809669709800,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-18T16:42:58Z,Monolingual
1328988321964576800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-18T09:08:02Z,NA
1329091681153556500,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-18T15:58:44Z,Monolingual
1329142967874056200,POSITIVE,POSITIVE,POSITIVE,3,2020-11-18T19:22:32Z,Monolingual
1329341507841761300,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-19T08:31:28Z,Monolingual
1329355384637841400,NEUTRAL,POSITIVE,MIXED,0,2020-11-19T09:26:36Z,NA
1329119592057360400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-18T17:49:39Z,NA
1329485157540225e3,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-19T18:02:16Z,NA
1330649533143986200,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-22T23:09:05Z,Code-mix
1329099024931184600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-18T16:27:55Z,NA
1329376943335239700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-19T10:52:16Z,Monolingual
1329152791936458800,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-18T20:01:34Z,Monolingual
1329285953865834500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-19T04:50:42Z,NA
1329150538483708e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-18T19:52:37Z,Monolingual
1329129215543931e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-18T18:27:53Z,NA
1329201969764970500,NEGATIVE,POSITIVE,NEUTRAL,0,2020-11-18T23:16:59Z,NA
1329203739891261400,POSITIVE,POSITIVE,POSITIVE,3,2020-11-18T23:24:01Z,Code-mix
1329606486729822200,NEUTRAL,NEUTRAL,POSITIVE,2,2020-11-20T02:04:23Z,NA
1329521629236490200,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-19T20:27:12Z,NA
1329487663896944600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-19T18:12:14Z,NA
1329426630423572500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-19T14:09:42Z,Code-mix
1329422712348020700,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-19T13:54:08Z,NA
1331887631681118200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-26T09:08:51Z,NA
1329443329872945200,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-19T15:16:04Z,Monolingual
1329649278713786400,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-20T04:54:26Z,Monolingual
1329483146098827300,NEUTRAL,POSITIVE,POSITIVE,2,2020-11-19T17:54:17Z,Code-mix
1329507134120181800,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-19T19:29:36Z,Monolingual
1329527337067622400,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-19T20:49:53Z,NA
1329691766015004700,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-20T07:43:16Z,NA
1329500137287245800,POSITIVE,NEUTRAL,NEUTRAL,2,2020-11-19T19:01:48Z,NA
1329514273056362500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-19T19:57:58Z,NA
1329616343377776600,NEGATIVE,NEGATIVE,MIXED,2,2020-11-20T02:43:33Z,Monolingual
1329632112576704500,POSITIVE,POSITIVE,POSITIVE,3,2020-11-20T03:46:13Z,Code-mix
1329704777278689300,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-20T08:34:58Z,NA
1329817268595912700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-20T16:01:58Z,Code-mix
1329794378810994700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-20T14:31:00Z,Monolingual
1329692674748801e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-20T07:46:52Z,Monolingual
1329740289662181400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-20T10:56:05Z,NA
1329804105305497600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-20T15:09:39Z,Code-mix
1329863690968031200,POSITIVE,POSITIVE,POSITIVE,3,2020-11-20T19:06:26Z,Monolingual
1329741729587744800,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-20T11:01:48Z,Monolingual
1329718729291288600,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-20T09:30:24Z,NA
1329713239081562e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-20T09:08:35Z,NA
1329726703158038500,POSITIVE,POSITIVE,POSITIVE,3,2020-11-20T10:02:05Z,Code-mix
1329776733759934500,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-20T13:20:54Z,NA
1330110246946271200,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-21T11:26:09Z,Monolingual
1329740877732966400,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-20T10:58:25Z,Monolingual
1329814742425366500,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-20T15:51:56Z,Monolingual
1330046332522918e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-21T07:12:11Z,Code-mix
1330085695512318e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-21T09:48:36Z,Code-mix
1329906069569757200,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-20T21:54:50Z,Monolingual
1329883685718532e3,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-20T20:25:53Z,Code-mix
1329808837377990700,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-20T15:28:28Z,NA
1330012229199147e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-21T04:56:40Z,NA
1329864443929440300,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-20T19:09:25Z,Monolingual
1330046029878714400,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-21T07:10:59Z,Monolingual
1329974429376450600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-21T02:26:28Z,NA
1329910149746741200,POSITIVE,POSITIVE,POSITIVE,3,2020-11-20T22:11:02Z,Monolingual
1329852433623879700,NEUTRAL,POSITIVE,MIXED,0,2020-11-20T18:21:42Z,NA
1329901759448445e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-20T21:37:42Z,Monolingual
1329874210144055300,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-20T19:48:14Z,NA
1330038236211785700,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-21T06:40:01Z,Monolingual
1329989297521438700,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-21T03:25:33Z,Monolingual
1330054902513606700,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-21T07:46:14Z,NA
1330067765135356e3,NEUTRAL,NEUTRAL,POSITIVE,2,2020-11-21T08:37:21Z,NA
1330101284549103600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-21T10:50:32Z,NA
1330284396637728800,NEUTRAL,NEUTRAL,NEGATIVE,2,2020-11-21T22:58:10Z,NA
1330203588358975500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-21T17:37:04Z,NA
1330189534890516500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-21T16:41:13Z,NA
1330258727774122e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-21T21:16:10Z,Monolingual
1330781076835491800,POSITIVE,POSITIVE,POSITIVE,3,2020-11-23T07:51:48Z,Monolingual
1330828578943099e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-23T11:00:33Z,Monolingual
1330508602126332e3,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-22T13:49:05Z,Code-mix
1330500337510326300,NEGATIVE,POSITIVE,NEUTRAL,0,2020-11-22T13:16:14Z,NA
1330554988712644600,NEUTRAL,POSITIVE,POSITIVE,2,2020-11-22T16:53:24Z,Code-mix
1330565112999063600,POSITIVE,POSITIVE,POSITIVE,3,2020-11-22T17:33:38Z,Monolingual
1330828444616298500,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-23T11:00:01Z,Monolingual
1330844487900393500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-23T12:03:46Z,NA
1335496118008995800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-12-06T08:07:41Z,NA
1333016543341518800,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-29T11:54:44Z,Code-mix
1333012122805153800,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-29T11:37:10Z,Monolingual
1333864282082205700,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-12-01T20:03:21Z,NA
1332977373076217900,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-11-29T09:19:05Z,Code-mix
1332990760556310500,POSITIVE,POSITIVE,POSITIVE,3,2020-11-29T10:12:17Z,Code-mix
1333316786838773800,POSITIVE,POSITIVE,MIXED,2,2020-11-30T07:47:48Z,Code-mix
1333098597139755e3,POSITIVE,MIXED,POSITIVE,2,2020-11-29T17:20:47Z,Code-mix
1333026915431698400,POSITIVE,POSITIVE,POSITIVE,3,2020-11-29T12:35:57Z,Monolingual
1333033222591172600,POSITIVE,POSITIVE,POSITIVE,3,2020-11-29T13:01:01Z,Monolingual
1333132904206110700,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-29T19:37:07Z,NA
1333372106978062300,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-30T11:27:37Z,Code-mix
1333106727387074600,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-29T17:53:06Z,NA
1333391443109482500,NEGATIVE,POSITIVE,NEUTRAL,0,2020-11-30T12:44:27Z,NA
1333317410745708500,NEUTRAL,POSITIVE,POSITIVE,2,2020-11-30T07:50:17Z,Monolingual
1333317881820491800,POSITIVE,POSITIVE,POSITIVE,3,2020-11-30T07:52:09Z,Monolingual
1333471436405682200,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-30T18:02:19Z,NA
1333396113064341500,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-30T13:03:01Z,Monolingual
133337022635699e4,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-30T11:20:09Z,NA
1333439920065699800,MIXED,POSITIVE,POSITIVE,2,2020-11-30T15:57:05Z,Monolingual
1333446625784701e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-30T16:23:44Z,Monolingual
1333434154378289200,POSITIVE,POSITIVE,POSITIVE,3,2020-11-30T15:34:11Z,Monolingual
1333479864725364700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-30T18:35:49Z,Monolingual
1333443150560571400,POSITIVE,POSITIVE,POSITIVE,3,2020-11-30T16:09:55Z,Monolingual
1333490025091231700,NEGATIVE,POSITIVE,NEGATIVE,2,2020-11-30T19:16:11Z,Monolingual
1333798305529176e3,POSITIVE,POSITIVE,POSITIVE,3,2020-12-01T15:41:11Z,Monolingual
1333568091817726e3,POSITIVE,POSITIVE,POSITIVE,3,2020-12-01T00:26:24Z,Code-mix
1333766214406074400,POSITIVE,POSITIVE,POSITIVE,3,2020-12-01T13:33:40Z,Monolingual
1333929508286722e3,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-12-02T00:22:32Z,Monolingual
1333760720790548500,POSITIVE,POSITIVE,POSITIVE,3,2020-12-01T13:11:50Z,Code-mix
1333790087583133700,NEUTRAL,POSITIVE,NEUTRAL,2,2020-12-01T15:08:32Z,NA
1333743585636847600,POSITIVE,POSITIVE,POSITIVE,3,2020-12-01T12:03:45Z,Code-mix
1333787402746220500,POSITIVE,POSITIVE,POSITIVE,3,2020-12-01T14:57:52Z,Monolingual
1333755692088512500,POSITIVE,POSITIVE,POSITIVE,3,2020-12-01T12:51:51Z,Monolingual
1334321191021113300,NEUTRAL,NEUTRAL,POSITIVE,2,2020-12-03T02:18:57Z,NA
1334388663506129e3,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-12-03T06:47:03Z,NA
1333915531330646e3,NEUTRAL,POSITIVE,NEUTRAL,2,2020-12-01T23:27:00Z,NA
